"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.565253720E1,1.097387552E0,2.341350079E0,3.368749842E-2
1.567253720E1,1.058200002E0,2.147062540E0,-5.664999783E-2
1.569253720E1,8.322874904E-1,2.020012379E0,-1.629374921E-1
1.571253720E1,6.050000191E-1,1.963775039E0,-2.314125001E-1
1.573253720E1,4.534749985E-1,2.054250002E0,-3.742749989E-1
1.575253720E1,3.753750026E-1,2.258300066E0,-4.867500067E-1
1.577253720E1,3.631374836E-1,2.299824953E0,-5.123249888E-1
1.579253720E1,2.433750033E-1,2.304637432E0,-6.040375233E-1
1.581253720E1,1.615625024E-1,2.360874891E0,-6.150375009E-1
1.583253720E1,1.443749964E-1,2.307112455E0,-5.465624928E-1
1.585253720E1,7.232499868E-2,2.215537548E0,-4.415124953E-1
1.587253720E1,1.956624985E-1,2.164249897E0,-3.535124958E-1
1.589253720E1,3.326124847E-1,2.148299932E0,-2.154625058E-1
1.591253720E1,3.081375062E-1,2.304637432E0,-1.006499976E-1
1.593253720E1,2.678500116E-1,2.436637402E0,1.663750038E-2
1.595253720E1,3.984749913E-1,2.525875092E0,1.094499975E-1
1.597253720E1,6.697624922E-1,2.556400061E0,4.468749836E-2
1.599253720E1,6.734749675E-1,2.542924881E0,-5.912499875E-2
1.601253720E1,4.522374868E-1,2.612499952E0,4.399999976E-3
1.603253720E1,3.228499889E-1,2.559974909E0,1.375000030E-1
1.605253720E1,2.311374992E-1,2.583212376E0,2.217874974E-1
1.607253720E1,2.641375065E-1,2.661449909E0,3.012624979E-1
1.609253720E1,2.250874937E-1,2.808024883E0,3.660250008E-1
1.611253720E1,-4.674999975E-3,3.123174906E0,3.880249858E-1
1.613253720E1,-2.892999947E-1,3.599750042E0,5.285499692E-1
1.615253720E1,-2.990624905E-1,4.136000156E0,9.512249827E-1
1.617253720E1,2.030874938E-1,4.500100136E0,1.563237548E0
1.619253720E1,1.009387493E0,4.595387459E0,2.203437567E0
1.621253720E1,1.290437460E0,4.688199997E0,2.273149967E0
1.623253720E1,1.108387470E0,4.887437344E0,2.020149946E0
1.625253720E1,8.628125191E-1,5.195300102E0,1.928575039E0
1.627253720E1,1.000862479E0,5.391924858E0,2.350012541E0
1.629253720E1,1.788874984E0,5.220874786E0,3.034212589E0
1.631253720E1,2.444887400E0,4.778675079E0,3.217499971E0
1.633253720E1,2.838274956E0,4.359574795E0,2.984162569E0
1.635253720E1,2.857800007E0,3.856187582E0,2.532062531E0
1.637253720E1,2.559700012E0,3.646087408E0,2.232724905E0
1.639253720E1,2.009974957E0,3.764612436E0,1.824762464E0
1.641253720E1,1.590875030E0,3.923424959E0,1.448424935E0
1.643253720E1,1.544537544E0,4.093237400E0,1.338562489E0
1.645253720E1,1.956212521E0,3.803662539E0,1.152799964E0
1.647253720E1,2.201787472E0,3.148887396E0,7.386500239E-1
1.649253720E1,1.697162509E0,2.667500019E0,2.487374991E-1
1.651253720E1,1.005674958E0,2.844737530E0,5.578374863E-1
1.653253720E1,9.946749806E-1,2.981549978E0,7.301250100E-1
1.655253720E1,1.670349956E0,2.704212427E0,1.149087548E0
1.657253720E1,2.662412405E0,2.125062466E0,1.717237473E0
1.659253720E1,3.441762447E0,1.372524977E0,2.060575008E0
1.661253720E1,3.209662437E0,7.665625215E-1,1.781999946E0
1.663253720E1,1.357537508E0,-5.637499969E-3,9.707499743E-1
1.665253720E1,-9.673125148E-1,-8.888000250E-1,4.839999974E-2
1.667253720E1,-2.160949945E0,-1.774574995E0,-8.190875053E-1
1.669253720E1,-2.251425028E0,-2.574825048E0,-1.381049991E0
1.671253720E1,-1.828612447E0,-3.142975092E0,-1.555675030E0
1.673253720E1,-1.536700010E0,-3.383599997E0,-1.525149941E0
1.675253720E1,-1.460937500E0,-3.571700096E0,-1.376099944E0
1.677253720E1,-1.584275007E0,-3.740274906E0,-1.252762437E0
1.679253720E1,-1.701562524E0,-4.058037281E0,-1.189237475E0
1.681253720E1,-1.785850048E0,-4.018849850E0,-9.044749737E-1
1.683253720E1,-1.675987482E0,-3.817275047E0,-7.628499866E-1
1.685253720E1,-1.371700048E0,-4.022562504E0,-7.799000144E-1
1.687253720E1,-1.517174959E0,-4.051849842E0,-7.530875206E-1
1.689253720E1,-1.912899971E0,-3.822225094E0,-7.261375189E-1
1.691253720E1,-1.961850047E0,-3.466650009E0,-7.188500166E-1
1.693253720E1,-1.331412435E0,-3.400650024E0,-6.675624847E-1
1.695253720E1,-9.222124815E-1,-3.618175030E0,-5.220875144E-1
1.697253720E1,-1.087074995E0,-3.734225035E0,-4.927999973E-1
1.699253720E1,-1.840849996E0,-3.535125017E0,-6.296125054E-1
1.701253720E1,-2.219662428E0,-3.068449974E0,-7.469000220E-1
1.703253720E1,-1.525699973E0,-2.880212545E0,-5.930374861E-1
1.705253720E1,-7.706875205E-1,-3.169787407E0,-3.755125105E-1
1.707253720E1,-5.116375089E-1,-3.539937496E0,-3.474625051E-1
1.709253720E1,-8.060249686E-1,-3.474075079E0,-3.767499924E-1
1.711253720E1,-1.430412531E0,-3.114787579E0,-4.879874885E-1
1.713253720E1,-1.399887443E0,-3.114787579E0,-5.845124722E-1
1.715253720E1,-1.090787530E0,-3.469125032E0,-7.676625252E-1
1.717253720E1,-1.286175013E0,-3.510649920E0,-7.688999772E-1
1.719253720E1,-1.238600016E0,-3.433650017E0,-5.868499875E-1
1.721253720E1,-8.232125044E-1,-3.580362558E0,-3.962749839E-1
1.723253720E1,-1.161599994E0,-3.763512373E0,-5.685625076E-1
1.725253720E1,-2.253762484E0,-3.587650061E0,-8.508499861E-1
1.727253720E1,-1.966662526E0,-3.367650032E0,-7.323250175E-1
1.729253720E1,-6.973999739E-1,-3.494837523E0,-3.327499926E-1
1.731253720E1,-3.198249936E-1,-3.740274906E0,-2.032250017E-1
1.733253720E1,-1.018599987E0,-3.566887379E0,-2.496999949E-1
1.735253720E1,-1.573274970E0,-3.089212418E0,-3.095124960E-1
1.737253720E1,-1.390125036E0,-2.849687576E0,-3.107500076E-1
1.739253720E1,-7.474499941E-1,-2.999974966E0,-8.359999955E-2
1.741253720E1,-2.697750032E-1,-3.028024912E0,1.864500046E-1
1.743253720E1,1.297999918E-1,-2.772687435E0,5.310249925E-1
1.745253720E1,1.419000030E-1,-3.199074984E0,3.709749877E-1
1.747253720E1,-5.178250074E-1,-2.847212553E0,7.411249727E-2
1.749253720E1,-1.178650022E0,-2.209487438E0,3.011249937E-2
1.751253720E1,-1.095600009E0,-1.977387547E0,2.524499893E-1
1.753253720E1,-4.970625043E-1,-2.183912516E0,6.153125167E-1
1.755253720E1,6.008749828E-2,-2.353724957E0,7.801749706E-1
1.757253720E1,-1.011999995E-1,-2.108150005E0,4.625499845E-1
1.759253720E1,-7.107374668E-1,-1.642712474E0,7.644999772E-2
1.761253720E1,-1.280125022E0,-1.304187536E0,-1.568875015E-1
1.763253720E1,-1.475649953E0,-1.215087533E0,-1.067000031E-1
1.765253720E1,-1.134787440E0,-1.509474993E0,1.706375033E-1
1.767253720E1,-4.212999940E-1,-1.860100031E0,3.097875118E-1
1.769253720E1,-1.463000029E-1,-1.849099994E0,1.986874938E-1
1.771253720E1,-2.307250053E-1,-1.640237451E0,8.992499858E-2
1.773253720E1,-4.371125102E-1,-1.443475008E0,3.616249934E-2
1.775253720E1,-5.678749681E-1,-1.360424995E0,-2.007500082E-2
1.777253720E1,-6.558749676E-1,-1.318899989E0,-1.116499975E-1
1.779253720E1,-7.096375227E-1,-1.346949935E0,-2.496999949E-1
1.781253720E1,-6.814500093E-1,-1.482662439E0,-4.573250115E-1
1.783253720E1,-7.572125196E-1,-1.576712489E0,-5.880874991E-1
1.785253720E1,-8.684499860E-1,-1.618237495E0,-6.711375117E-1
1.787253720E1,-9.197375178E-1,-1.692762494E0,-8.031374812E-1
1.789253720E1,-9.795500040E-1,-1.701287508E0,-7.946124673E-1
1.791253720E1,-9.587875009E-1,-1.774574995E0,-6.968500018E-1
1.793253720E1,-8.634999990E-1,-1.888287544E0,-5.660874844E-1
1.795253720E1,-8.354499936E-1,-1.836862445E0,-4.683249891E-1
1.797253720E1,-7.792124748E-1,-1.680524945E0,-4.647499919E-1
1.799253720E1,-6.754000187E-1,-1.640237451E0,-4.109874964E-1
1.801253720E1,-5.421624780E-1,-1.893100023E0,-3.852750063E-1
1.803253720E1,-5.006374717E-1,-2.112962484E0,-3.449875116E-1
1.805253720E1,-5.959249735E-1,-2.282774925E0,-3.779875040E-1
1.807253720E1,-7.022125125E-1,-2.193675041E0,-4.023250043E-1
1.809253720E1,-8.012124896E-1,-2.205912590E0,-3.588749841E-2
1.811253720E1,-1.830125004E-1,-1.580425024E0,-1.993750036E-2
1.813253720E1,4.571875036E-1,-1.166137457E0,-1.544124931E-1
1.815253720E1,7.357624769E-1,-6.151750088E-1,-3.144625127E-1
1.817253720E1,6.257625222E-1,6.036249921E-2,-1.861750036E-1
1.819253720E1,2.971374989E-1,2.204124928E-1,-1.031249985E-1
1.821253720E1,1.773750037E-1,1.787499990E-3,-4.317500070E-2
1.823253720E1,2.458499968E-1,-1.179749966E-1,1.596374959E-1
1.825253720E1,3.521375060E-1,1.581249982E-1,3.880249858E-1
1.827253720E1,3.471874893E-1,4.965125024E-1,5.615500212E-1
1.829253720E1,1.223749965E-1,7.726125121E-1,4.564999938E-1
1.831253720E1,-2.270125002E-1,1.334574938E0,1.779250056E-1
1.833253720E1,-2.062499970E-1,1.625387549E0,9.968750179E-2
1.835253720E1,8.937499672E-2,1.789150000E0,2.609750032E-1
1.837253720E1,4.547125101E-1,1.778149962E0,6.043124795E-1
1.839253720E1,5.878124833E-1,1.719437480E0,7.790749669E-1
1.841253720E1,5.964750051E-1,1.936962485E0,7.668374777E-1
1.843253720E1,6.513375044E-1,2.174012423E0,7.900750041E-1
1.845253720E1,7.858124971E-1,2.270537376E0,9.549375176E-1
1.847253720E1,9.494374990E-1,2.147062540E0,1.050225019E0
1.849253720E1,1.199962497E0,1.934487462E0,9.316999912E-1
1.851253720E1,1.284250021E0,1.850199938E0,4.785000086E-1
1.853253720E1,1.191437483E0,2.007775068E0,3.134999871E-1
1.855253720E1,1.143725038E0,2.089587450E0,3.562625051E-1
1.857253720E1,1.204774976E0,2.120249987E0,3.917374909E-1
1.859253720E1,1.311062455E0,2.116537571E0,2.719750106E-1
1.861253720E1,1.323300004E0,2.131249905E0,7.039999962E-2
1.863253720E1,1.335537434E0,2.215537548E0,5.582499877E-2
1.865253720E1,1.358775020E0,2.230112553E0,7.535000145E-2
1.867253720E1,1.363587499E0,2.296112537E0,-3.093750030E-2
1.869253720E1,1.305012465E0,2.417112589E0,-1.494625062E-1
1.871253720E1,1.234200001E0,2.595449924E0,-1.861750036E-1
1.873253720E1,1.155962467E0,2.647974968E0,-1.579875052E-1
1.875253720E1,9.861499667E-1,2.822737455E0,-3.865124881E-1
1.877253720E1,8.651499748E-1,3.151362419E0,-5.293750167E-1
1.879253720E1,7.991499901E-1,3.365175009E0,-4.377999902E-1
1.881253720E1,9.043374658E-1,3.536225080E0,-3.767499924E-1
1.883253720E1,1.197487473E0,3.570324898E0,-6.173750162E-1
1.885253720E1,1.180437446E0,3.649800062E0,-7.541875243E-1
1.887253720E1,1.030149937E0,3.802424908E0,-6.443250179E-1
1.889253720E1,9.959124923E-1,3.782900095E0,-5.368000269E-1
1.891253720E1,1.202437520E0,3.663275003E0,-5.123249888E-1
1.893253720E1,1.511537433E0,3.531275034E0,-5.380374789E-1
1.895253720E1,1.644637465E0,3.538562536E0,-5.428500175E-1
1.897253720E1,1.771687508E0,3.550800085E0,-4.230875075E-1
1.899253720E1,1.747212529E0,3.475037575E0,-3.485625088E-1
1.901253720E1,1.484587550E0,3.482462406E0,-2.960374951E-1
1.903253720E1,1.317250013E0,3.481225014E0,-2.105125040E-1
1.905253720E1,1.268299937E0,3.456749916E0,-5.046249926E-2
1.907253720E1,1.055724978E0,3.418937445E0,2.516249940E-2
1.909253720E1,8.236249685E-1,3.446987391E0,4.399999976E-3
1.911253720E1,8.003875017E-1,3.500750065E0,4.963750020E-2
1.913253720E1,8.333874941E-1,3.592324972E0,1.326874942E-1
1.915253720E1,7.015249729E-1,3.822087526E0,2.279749960E-1
1.917253720E1,6.415749788E-1,3.831850052E0,2.964499891E-1
1.919253720E1,4.046624899E-1,3.846425056E0,2.976875007E-1
1.921253720E1,1.199000031E-1,3.902662516E0,2.512125075E-1
1.923253720E1,6.379999965E-2,3.978425026E0,3.221625090E-1
1.925253720E1,2.921875119E-1,3.804899931E0,6.043124795E-1
1.927253720E1,6.183375120E-1,3.641274929E0,8.828874826E-1
1.929253720E1,7.748125196E-1,3.505562544E0,1.077175021E0
1.931253720E1,7.552874684E-1,3.503225088E0,1.183462501E0
1.933253720E1,7.442874908E-1,3.367512465E0,1.281087518E0
1.935253720E1,8.553875089E-1,3.246649981E0,1.367849946E0
1.937253720E1,9.934374690E-1,3.238125086E0,1.415562510E0
1.939253720E1,1.058200002E0,3.228224993E0,1.463137507E0
1.941253720E1,1.281774998E0,3.148887396E0,1.538900018E0
1.943253720E1,1.208487511E0,3.004649878E0,1.239562511E0
1.945253720E1,9.336249828E-1,2.848312378E0,9.549375176E-1
1.947253720E1,6.648125052E-1,2.991312504E0,8.498874903E-1
1.949253720E1,8.835750222E-1,3.140362501E0,7.411249876E-1
1.951253720E1,9.836750031E-1,3.229462385E0,9.073625207E-1
1.953253720E1,1.053387523E0,3.300412416E0,1.097937465E0
1.955253720E1,1.292775035E0,3.068312407E0,1.045412540E0
1.957253720E1,1.069200039E0,2.601500034E0,7.643625140E-1
1.959253720E1,4.802874923E-1,2.514874935E0,5.090249777E-1
1.961253720E1,-1.134374961E-1,2.734737396E0,4.943124950E-1
1.963253720E1,-5.912499968E-3,2.732262373E0,7.033125162E-1
1.965253720E1,5.780500174E-1,2.296112537E0,1.041700006E0
1.967253720E1,1.334300041E0,1.587574959E0,1.308037519E0
1.969253720E1,1.622637510E0,8.141375184E-1,1.244512439E0
1.971253720E1,9.824374914E-1,3.719374835E-1,8.388875127E-1
1.973253720E1,8.813749999E-2,-8.992499858E-2,3.012624979E-1
1.975253720E1,-5.116375089E-1,-9.389874935E-1,-3.009875119E-1
1.977253720E1,-7.816874981E-1,-1.878525019E0,-7.591375113E-1
1.979253720E1,-6.619250178E-1,-2.449012518E0,-8.886625171E-1
1.981253720E1,-3.565374911E-1,-2.644537449E0,-8.812375069E-1
1.983253720E1,-2.099625021E-1,-2.848449945E0,-8.909999728E-1
1.985253720E1,-3.785375059E-1,-3.065974951E0,-1.091475010E0
1.987253720E1,-6.656374931E-1,-3.079449892E0,-1.322337508E0
1.989253720E1,-9.332125187E-1,-2.758112431E0,-1.343099952E0
1.991253720E1,-9.612625241E-1,-2.610300064E0,-1.091475010E0
1.993253720E1,-9.662125111E-1,-2.734874964E0,-8.568999767E-1
1.995253720E1,-8.354499936E-1,-3.179549932E0,-9.374749660E-1
1.997253720E1,-9.747374654E-1,-3.480124950E0,-1.119524956E0
1.999253720E1,-1.287412524E0,-3.229737520E0,-1.070712447E0
2.001253720E1,-1.139600039E0,-2.984162569E0,-8.617125154E-1
2.003253720E1,-7.975000143E-1,-3.141737461E0,-7.151374817E-1
2.005253720E1,-7.437375188E-1,-3.554650068E0,-7.823749781E-1
2.007253720E1,-1.111549973E0,-3.660937548E0,-8.458999991E-1
2.009253720E1,-1.374174953E0,-3.423887491E0,-7.383750081E-1
2.011253720E1,-1.252074957E0,-3.276074886E0,-5.330874920E-1
2.013253720E1,-1.049262524E0,-3.370125055E0,-4.988499880E-1
2.015253720E1,-1.001549959E0,-3.591362476E0,-6.223250031E-1
2.017253720E1,-1.364412546E0,-3.679224968E0,-7.554249763E-1
2.019253720E1,-1.628275037E0,-3.460599899E0,-7.224249840E-1
2.021253720E1,-1.230075002E0,-3.299312592E0,-5.953750014E-1
2.023253720E1,-9.857375026E-1,-3.386075020E0,-5.868499875E-1
2.025253720E1,-1.106600046E0,-3.599887371E0,-6.601374745E-1
2.027253720E1,-1.322887540E0,-3.439837456E0,-6.808999777E-1
2.029253720E1,-1.274075031E0,-3.259025097E0,-6.186124682E-1
2.031253720E1,-8.452125192E-1,-3.410549879E0,-5.123249888E-1
2.033253720E1,-6.876375079E-1,-3.549700022E0,-4.842749834E-1
2.035253720E1,-8.244500160E-1,-3.438600063E0,-5.220875144E-1
2.037253720E1,-8.989750147E-1,-3.309074879E0,-4.743750095E-1
2.039253720E1,-9.747374654E-1,-3.183262587E0,-4.830375016E-1
2.041253720E1,-1.127362490E0,-3.072025061E0,-5.598999858E-1
2.043253720E1,-9.722625017E-1,-3.139262438E0,-5.013250113E-1
2.045253720E1,-7.669749856E-1,-3.237025023E0,-3.400374949E-1
2.047253720E1,-7.291625142E-1,-3.257787466E0,-2.752749920E-1
2.049253720E1,-9.074999690E-1,-3.129499912E0,-3.767499924E-1
2.051253720E1,-9.405000210E-1,-2.999974966E0,-3.730374873E-1
2.053253720E1,-7.926874757E-1,-3.141737461E0,-2.459875047E-1
2.055253720E1,-7.536374927E-1,-3.135550022E0,-7.988750190E-2
2.057253720E1,-7.084000111E-1,-2.887637377E0,-5.293750018E-2
2.059253720E1,-5.923500061E-1,-2.529587507E0,-4.441250116E-2
2.061253720E1,-4.298250079E-1,-2.466062546E0,1.083500013E-1
2.063253720E1,-2.417249978E-1,-2.617587566E0,4.894999862E-1
2.065253720E1,1.528999954E-1,-2.705587387E0,7.155500054E-1
2.067253720E1,1.896124929E-1,-3.024450064E0,6.690750122E-1
2.069253720E1,1.979999989E-2,-2.817924976E0,6.312624812E-1
2.071253720E1,-2.660624981E-1,-2.579775095E0,5.469750166E-1
2.073253720E1,-3.662999868E-1,-2.373250008E0,3.526875079E-1
2.075253720E1,-3.955875039E-1,-2.452724934E0,2.964499891E-1
2.077253720E1,-4.713499844E-1,-2.499062538E0,3.832125068E-1
2.079253720E1,-5.422999859E-1,-2.559012413E0,5.372124910E-1
2.081253720E1,-5.446375012E-1,-2.568774939E0,6.043124795E-1
2.083253720E1,-4.530625045E-1,-2.456300020E0,5.152124763E-1
2.085253720E1,-3.907749951E-1,-2.220487595E0,3.184500039E-1
2.087253720E1,-3.932499886E-1,-2.176625013E0,3.148750067E-1
2.089253720E1,-3.870624900E-1,-2.169199944E0,3.564000130E-1
2.091253720E1,-3.883000016E-1,-2.159437418E0,3.319250047E-1
2.093253720E1,-4.665375054E-1,-2.067862511E0,2.316875011E-1
2.095253720E1,-7.401624918E-1,-1.758762479E0,4.853750020E-2
2.097253720E1,-8.219749928E-1,-1.571762443E0,-1.993750036E-2
2.099253720E1,-7.731624842E-1,-1.524187446E0,-1.993750036E-2
2.101253720E1,-7.011125088E-1,-1.554712534E0,3.299999982E-3
2.103253720E1,-7.206375003E-1,-1.585237503E0,-2.887499984E-3
2.105253720E1,-7.926874757E-1,-1.598712444E0,-6.641250104E-2
2.107253720E1,-8.354499936E-1,-1.609712481E0,-1.115124971E-1
2.109253720E1,-7.816874981E-1,-1.648762465E0,-6.764999777E-2
2.111253720E1,-6.973999739E-1,-1.701287508E0,7.411249727E-2
2.113253720E1,-6.131125093E-1,-1.717237473E0,2.463999987E-1
2.115253720E1,-4.567750096E-1,-1.652474999E0,3.783999979E-1
2.117253720E1,-2.147749960E-1,-1.522949934E0,4.614500105E-1
2.119253720E1,2.584999986E-2,-1.411712527E0,4.382124841E-1
2.121253720E1,2.311374992E-1,-1.339662552E0,4.772624969E-1
2.123253720E1,3.972375095E-1,-1.282325029E0,6.665999889E-1
2.125253720E1,5.120499730E-1,-1.388612509E0,7.728874683E-1
2.127253720E1,3.471874893E-1,-1.180850029E0,6.715499759E-1
2.129253720E1,8.208750188E-2,-8.302249908E-1,6.862624884E-1
2.131253720E1,-9.624999948E-3,-7.532249689E-1,3.099249899E-1
2.133253720E1,1.809500009E-1,-7.202249765E-1,9.487500042E-2
2.135253720E1,2.714250088E-1,-4.746499956E-1,-5.651250109E-2
2.137253720E1,3.068999946E-1,-7.273750007E-2,-2.887499928E-1
2.139253720E1,3.361875117E-1,-3.973750025E-2,-1.922249943E-1
2.141253720E1,2.444749922E-1,-1.754499972E-1,-2.362249941E-1
2.143253720E1,5.389999971E-2,-4.111250043E-1,-3.192749918E-1
2.145253720E1,-1.904374957E-1,-4.050749838E-1,-4.768500030E-1
2.147253720E1,-4.065875113E-1,1.278750040E-2,-8.116624951E-1
2.149253720E1,-4.347749949E-1,1.483625025E-1,-8.787624836E-1
2.151253720E1,-3.638249934E-1,1.606000066E-1,-6.589000225E-1
2.153253720E1,-2.710124850E-1,4.379374981E-1,-5.196124911E-1
2.155253720E1,-3.382500112E-1,6.810374856E-1,-4.060375094E-1
2.157253720E1,-4.310624897E-1,9.266124964E-1,-3.388000131E-1
2.159253720E1,-5.776374936E-1,1.491050005E0,-1.616999954E-1
2.161253720E1,-5.813499689E-1,2.042012453E0,-1.469874978E-1
2.163253720E1,-5.715875030E-1,2.446399927E0,-1.005124971E-1
2.165253720E1,-4.725874960E-1,2.732262373E0,6.311249733E-2
2.167253720E1,-3.015374839E-1,2.916787386E0,2.513499856E-1
2.169253720E1,-5.596249923E-2,3.016887426E0,3.282124996E-1
2.171253720E1,2.359499931E-1,2.812837601E0,1.156374961E-1
2.173253720E1,5.097125173E-1,2.655262470E0,-5.293750018E-2
2.175253720E1,6.660500169E-1,2.716449976E0,-5.169999972E-2
2.177253720E1,7.026249766E-1,2.853262424E0,-5.224999972E-3
2.179253720E1,7.283374667E-1,2.844737530E0,1.583999991E-1
2.181253720E1,7.650499940E-1,2.619925022E0,2.928749919E-1
2.183253720E1,8.395749927E-1,2.559974909E0,1.608749926E-1
2.185253720E1,9.739124775E-1,2.665024996E0,8.139999956E-2
2.187253720E1,1.143725038E0,2.693212509E0,1.803999990E-1
2.189253720E1,1.171774983E0,2.778737545E0,2.206874937E-1
2.191253720E1,9.971500039E-1,3.058412552E0,1.339250058E-1
2.193253720E1,8.663874865E-1,3.406699896E0,-5.541250110E-2
2.195253720E1,7.295749784E-1,3.668087482E0,-2.264624983E-1
2.197253720E1,7.075750232E-1,3.703562498E0,-2.508000135E-1
2.199253720E1,8.053374887E-1,3.548325062E0,-1.897500008E-1
2.201253720E1,8.053374887E-1,3.611850023E0,-3.437500000E-1
2.203253720E1,6.795250177E-1,3.944187403E0,-4.120875001E-1
2.205253720E1,6.183375120E-1,4.223999977E0,-3.510375023E-1
2.207253720E1,6.672874689E-1,4.304574966E0,-2.715624869E-1
2.209253720E1,8.309124708E-1,4.211762428E0,-1.005124971E-1
2.211253720E1,1.091199994E0,4.035900116E0,6.558749825E-2
2.213253720E1,1.319587469E0,3.934424877E0,1.095874980E-1
2.215253720E1,1.303774953E0,3.993137360E0,1.596374959E-1
2.217253720E1,1.152250051E0,4.200762272E0,2.719750106E-1
2.219253720E1,9.959124923E-1,4.352287292E0,4.014999866E-1
2.221253720E1,1.132725000E0,4.245999813E0,5.372124910E-1
2.223253720E1,1.210962534E0,3.931950092E0,5.823125243E-1
2.225253720E1,1.010625005E0,3.936899900E0,6.300249696E-1
2.227253720E1,8.493375182E-1,4.098187447E0,6.788374782E-1
2.229253720E1,1.121724963E0,4.085949898E0,8.548374772E-1
2.231253720E1,1.425874949E0,3.898949862E0,9.513624907E-1
2.233253720E1,1.443062544E0,3.710850000E0,9.671750069E-1
2.235253720E1,1.262249947E0,3.610612392E0,9.526000023E-1
2.237253720E1,1.081437469E0,3.637562513E0,9.220749736E-1
2.239253720E1,8.076750040E-1,3.626562595E0,8.915500045E-1
2.241253720E1,7.576249838E-1,3.580087423E0,9.318374991E-1
2.243253720E1,9.567250013E-1,3.457987547E0,1.063699961E0
2.245253720E1,1.170537472E0,3.383462429E0,1.211512446E0
2.247253720E1,1.252487540E0,3.333412409E0,1.303225040E0
2.249253720E1,1.215775013E0,3.252700090E0,1.194462538E0
2.251253720E1,1.044724941E0,3.181887388E0,1.042937517E0
2.253253720E1,9.849125147E-1,3.152600050E0,1.063699961E0
2.255253720E1,1.220724940E0,3.069412470E0,1.195700049E0
2.257253720E1,1.397825003E0,3.049887419E0,1.326462507E0
2.259253720E1,1.428349972E0,3.073124886E0,1.342275023E0
2.261253720E1,1.313537478E0,2.976599932E0,1.162699938E0
2.263253720E1,9.567250013E-1,2.882550001E0,7.790749669E-1
2.265253720E1,3.691875041E-1,3.029124975E0,6.275500059E-1
2.267253720E1,1.566125005E-1,2.907025099E0,5.812125206E-1
2.269253720E1,2.934249938E-1,2.627212524E0,4.724499881E-1
2.271253720E1,5.560500026E-1,2.304637432E0,7.522624731E-1
2.273253720E1,7.088124752E-1,1.781725049E0,1.008837461E0
2.275253720E1,7.271000147E-1,1.332237482E0,7.998374701E-1
2.277253720E1,4.057624936E-1,1.329762459E0,5.517874956E-1
2.279253720E1,7.837499678E-2,1.365237474E0,3.221625090E-1
2.281253720E1,2.832499892E-2,1.190474987E0,2.611125112E-1
2.283253720E1,2.494249940E-1,7.958499789E-1,2.463999987E-1
2.285253720E1,4.839999974E-1,1.923625022E-1,1.791625023E-1
2.287253720E1,3.447124958E-1,-2.340250015E-1,4.235000163E-2
2.289253720E1,1.406625062E-1,-5.076500177E-1,-1.897500008E-1
2.291253720E1,-1.782000065E-1,-8.766999841E-1,-5.123249888E-1
2.293253720E1,-4.505875111E-1,-1.283424973E0,-7.174749970E-1
2.295253720E1,-4.237749875E-1,-1.696475029E0,-7.174749970E-1
2.297253720E1,-2.074874938E-1,-2.186387539E0,-5.476624966E-1
2.299253720E1,-3.210625052E-1,-2.557775021E0,-6.076124907E-1
2.301253720E1,-6.008750200E-1,-2.635874987E0,-7.174749970E-1
2.303253720E1,-7.743999958E-1,-2.672587395E0,-7.297124863E-1
2.305253720E1,-8.049250245E-1,-2.638350010E0,-6.454250216E-1
2.307253720E1,-7.364500165E-1,-2.576062441E0,-5.684249997E-1
2.309253720E1,-6.289250255E-1,-2.602874994E0,-5.000874996E-1
2.311253720E1,-5.215374827E-1,-2.621299982E0,-3.228499889E-1
2.313253720E1,-5.801125169E-1,-2.700637579E0,-3.045625091E-1
2.315253720E1,-6.826875210E-1,-2.866874933E0,-5.330874920E-1
2.317253720E1,-8.194999695E-1,-2.866874933E0,-6.626124978E-1
2.319253720E1,-9.112125039E-1,-2.686062574E0,-5.781875253E-1
2.321253720E1,-8.647375107E-1,-2.777637482E0,-4.695625007E-1
2.323253720E1,-8.929250240E-1,-3.058687449E0,-5.159000158E-1
2.325253720E1,-1.111549973E0,-3.349362373E0,-7.541875243E-1
2.327253720E1,-1.454887509E0,-3.223550081E0,-8.775249720E-1
2.329253720E1,-1.268025041E0,-2.959687471E0,-7.614749670E-1
2.331253720E1,-8.879749775E-1,-2.904687405E0,-4.731374979E-1
2.333253720E1,-8.819249868E-1,-3.226024866E0,-4.474250078E-1
2.335253720E1,-1.012687445E0,-3.294362545E0,-5.526124835E-1
2.337253720E1,-9.405000210E-1,-3.370125055E0,-6.759499907E-1
2.339253720E1,-1.079787493E0,-3.223550081E0,-6.734749675E-1
2.341253720E1,-1.463412523E0,-2.944974899E0,-7.126625180E-1
2.343253720E1,-1.161737442E0,-3.042737484E0,-7.309499979E-1
2.345253720E1,-6.631624699E-1,-3.340837479E0,-7.016624808E-1
2.347253720E1,-7.878749967E-1,-3.325025082E0,-7.859500051E-1
2.349253720E1,-1.263074994E0,-3.063499928E0,-1.016812444E0
2.351253720E1,-1.120074987E0,-2.991450071E0,-1.104812503E0
2.353253720E1,-8.892124891E-1,-3.003687382E0,-1.125574946E0
2.355253720E1,-1.037024975E0,-2.909637451E0,-1.153625011E0
2.357253720E1,-1.220312476E0,-2.760587454E0,-1.154862523E0
