"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.481343782E1,8.566050529E0,-9.889500737E-1,4.981950283E0
2.483343782E1,8.860050201E0,-4.840500355E-1,5.037000179E0
2.485343782E1,9.528000832E0,6.105000153E-2,4.833000183E0
2.487343782E1,9.817950249E0,3.720000088E-1,4.660950184E0
2.489343782E1,9.739050865E0,3.190500140E-1,4.780050278E0
2.491343782E1,9.564000130E0,7.950000465E-3,5.082000256E0
2.493343782E1,9.247950554E0,-3.360000253E-1,5.721000195E0
2.495343782E1,9.186000824E0,-7.500000596E-1,6.190950394E0
2.497343782E1,9.391950607E0,-9.679500461E-1,6.643050194E0
2.499343782E1,9.610050201E0,-1.003950000E0,7.168050289E0
2.501343782E1,1.005300045E1,-9.630000591E-1,7.756950378E0
2.503343782E1,1.004100037E1,-1.047000051E0,7.888050556E0
2.505343782E1,9.375000000E0,-1.240950108E0,7.645950317E0
2.507343782E1,9.210000038E0,-1.183050036E0,7.800000191E0
2.509343782E1,9.423000336E0,-1.152000070E0,8.281050682E0
2.511343782E1,9.301050186E0,-1.174050093E0,8.805000305E0
2.513343782E1,9.301050186E0,-1.174050093E0,8.805000305E0
2.515343782E1,8.239950180E0,-1.237950087E0,9.046950340E0
2.517343782E1,8.022000313E0,-1.345950007E0,9.154950142E0
2.519343782E1,7.716000557E0,-1.336050034E0,9.318000793E0
2.521343782E1,7.366050243E0,-1.348050117E0,9.649950027E0
2.523343782E1,6.918000221E0,-1.308000088E0,9.820050240E0
2.525343782E1,6.703050137E0,-1.165950060E0,9.616950035E0
2.527343782E1,6.514050484E0,-7.140000463E-1,9.142950058E0
2.529343782E1,6.430050373E0,-3.859500289E-1,8.836050034E0
2.531343782E1,6.052050114E0,-4.605000094E-2,8.913000107E0
2.533343782E1,5.853000164E0,2.239500135E-1,9.586050034E0
2.535343782E1,5.752050400E0,3.049500287E-1,9.982950211E0
2.537343782E1,5.323950291E0,3.169500232E-1,1.003305054E1
2.539343782E1,4.783050060E0,-7.905000448E-2,1.014600086E1
2.541343782E1,4.111950397E0,-3.240000010E-1,1.019205093E1
2.543343782E1,3.384000063E0,-4.600500166E-1,1.040700054E1
2.545343782E1,2.974950075E0,-5.059500337E-1,1.090995026E1
2.547343782E1,2.652000189E0,-7.210500240E-1,1.144095039E1
2.549343782E1,1.624950051E0,-1.132950068E0,1.135305023E1
2.551343782E1,9.930000305E-1,-1.327050090E0,1.138905048E1
2.553343782E1,6.000000238E-1,-1.135050058E0,1.157100010E1
2.555343782E1,7.170000076E-1,-9.199500680E-1,1.184805012E1
2.557343782E1,5.779500008E-1,-8.260500431E-1,1.217205048E1
2.559343782E1,5.779500008E-1,-8.260500431E-1,1.217205048E1
2.561343782E1,-4.290000200E-1,-4.549500346E-1,1.222200012E1
2.563343782E1,-7.609500289E-1,-4.549500346E-1,1.192305088E1
2.565343782E1,-1.197000027E0,-4.050000310E-1,1.138905048E1
2.567343782E1,-1.786050081E0,-3.160500228E-1,1.095000076E1
2.569343782E1,-2.272050142E0,-2.920500040E-1,1.082100010E1
2.571343782E1,-2.770050049E0,-1.780500114E-1,1.048095036E1
2.573343782E1,-3.156000137E0,-7.005000114E-2,9.873000145E0
2.575343782E1,-3.637050152E0,7.500000298E-2,9.727050781E0
2.577343782E1,-3.723000288E0,1.369500011E-1,9.741000175E0
2.579343782E1,-3.823950291E0,2.500500083E-1,9.346050262E0
2.581343782E1,-4.096950054E0,4.150500298E-1,8.773950577E0
2.583343782E1,-4.128000259E0,7.290000319E-1,7.764000416E0
2.585343782E1,-4.381950378E0,1.129050016E0,6.775050163E0
2.587343782E1,-4.498950005E0,1.228950024E0,6.202950478E0
2.589343782E1,-4.960950375E0,1.294050097E0,5.908050060E0
2.591343782E1,-4.960950375E0,1.294050097E0,5.908050060E0
2.593343782E1,-6.043050289E0,8.250000477E-1,7.089000225E0
2.595343782E1,-5.643000126E0,9.589500427E-1,6.538050175E0
2.597343782E1,-5.485050201E0,1.234050035E0,5.386050224E0
2.599343782E1,-5.442000389E0,1.435050011E0,4.427999973E0
2.601343782E1,-5.275050163E0,1.636050105E0,3.823050261E0
2.603343782E1,-4.084949970E0,1.845000029E0,3.301050186E0
2.605343782E1,-2.686050177E0,1.903950095E0,1.969950080E0
2.607343782E1,-1.159050107E0,2.101050138E0,4.350000322E-1
2.609343782E1,3.840000033E-1,2.778000116E0,-1.561050057E0
2.611343782E1,1.407000065E0,3.328950167E0,-4.204050064E0
2.613343782E1,1.567050099E0,4.023000240E0,-5.694000244E0
2.615343782E1,1.977000117E0,3.826950073E0,-6.225000381E0
2.617343782E1,5.929500461E-1,2.721000195E0,-6.457050323E0
2.619343782E1,-9.360000491E-1,1.861050129E0,-6.364050388E0
2.621343782E1,-5.719500184E-1,1.342050076E0,-5.809050083E0
2.623343782E1,6.599999964E-2,1.284000039E0,-5.545050144E0
2.625343782E1,1.242000103E0,1.270050049E0,-6.748950481E0
2.627343782E1,2.985000134E0,1.903950095E0,-9.223050117E0
2.629343782E1,5.839050293E0,3.073050261E0,-1.231605053E1
2.631343782E1,8.515049934E0,4.420950413E0,-1.719300079E1
2.633343782E1,1.041405010E1,5.601000309E0,-2.257995033E1
2.635343782E1,1.041405010E1,5.601000309E0,-2.257995033E1
2.637343782E1,9.130949974E0,5.470050335E0,-1.773900032E1
2.639343782E1,7.132050514E0,4.813950062E0,-1.342200089E1
2.641343782E1,5.355000019E0,4.255949974E0,-9.832950592E0
2.643343782E1,3.811050177E0,3.861000299E0,-7.971000195E0
2.645343782E1,2.464950085E0,3.718950272E0,-8.313000679E0
2.647343782E1,2.094000101E0,3.633000135E0,-9.223050117E0
2.649343782E1,1.953000069E0,3.715050220E0,-8.821050644E0
2.651343782E1,1.038000107E0,3.312000275E0,-7.699950218E0
2.653343782E1,-6.990000606E-1,2.637000084E0,-6.345000267E0
2.655343782E1,-1.815000057E0,2.446050167E0,-5.923050404E0
2.657343782E1,-2.161950111E0,2.886000156E0,-5.799000263E0
2.659343782E1,-2.232000113E0,3.279000044E0,-5.217000484E0
2.661343782E1,-2.440050125E0,3.400950193E0,-4.489050388E0
2.663343782E1,-2.919000149E0,3.454050064E0,-3.436050177E0
2.665343782E1,-3.687000275E0,3.636000156E0,-2.743950129E0
2.667343782E1,-4.123050213E0,3.688050270E0,-2.871000051E0
2.669343782E1,-4.104000092E0,3.778950214E0,-1.750050068E0
2.671343782E1,-4.108950138E0,4.071000099E0,-5.890500546E-1
2.673343782E1,-4.449000359E0,4.069050312E0,1.519500017E-1
2.675343782E1,-4.633050442E0,3.637950182E0,5.809500217E-1
2.677343782E1,-5.683950424E0,3.409950256E0,2.877000093E0
2.679343782E1,-5.883000374E0,3.525000095E0,2.131950140E0
2.681343782E1,-5.548050404E0,3.331050158E0,1.539000034E0
2.683343782E1,-4.627950191E0,2.980050087E0,3.265050173E0
2.685343782E1,-5.254950047E0,2.809950113E0,5.925000191E0
2.687343782E1,-6.430950165E0,2.878950119E0,6.460950375E0
2.689343782E1,-5.758050442E0,3.157050133E0,4.570050240E0
2.691343782E1,-4.089000225E0,3.358050108E0,4.102950096E0
2.693343782E1,-4.282950401E0,3.324000120E0,6.030000210E0
2.695343782E1,-5.835000515E0,2.982000113E0,7.768050194E0
2.697343782E1,-6.034050465E0,2.685000181E0,7.648950577E0
2.699343782E1,-4.663950443E0,2.635050058E0,6.508950233E0
2.701343782E1,-3.979050159E0,2.440950155E0,6.990000248E0
2.703343782E1,-4.264050007E0,1.864050031E0,7.620000362E0
2.705343782E1,-4.473000050E0,1.258050084E0,8.392950058E0
2.707343782E1,-3.807000160E0,8.959500194E-1,9.058950424E0
2.709343782E1,-3.060000181E0,7.740000486E-1,9.604950905E0
2.711343782E1,-2.806050062E0,6.520500183E-1,9.829950333E0
2.713343782E1,-2.595000029E0,6.000000238E-1,1.011000061E1
2.715343782E1,-2.128950119E0,8.749500513E-1,1.152000046E1
2.717343782E1,-1.618950129E0,1.150050044E0,1.278000069E1
2.719343782E1,-9.430500269E-1,8.650500178E-1,1.117800045E1
2.721343782E1,-5.479500294E-1,7.099500299E-1,1.127595043E1
2.723343782E1,-3.180000186E-1,6.550500393E-1,1.228695011E1
2.725343782E1,-3.259500265E-1,3.910500109E-1,1.273905087E1
2.727343782E1,-2.950500250E-1,1.969500035E-1,1.242795086E1
2.729343782E1,-2.895000204E-2,1.350000054E-1,1.215705013E1
2.731343782E1,6.120000482E-1,3.700500131E-1,1.217400074E1
2.733343782E1,1.000050068E0,5.350500345E-1,1.195395088E1
2.735343782E1,1.347000122E0,4.849500358E-1,1.162605095E1
2.737343782E1,1.708050132E0,2.719500065E-1,1.104600048E1
2.739343782E1,1.845000029E0,3.070500195E-1,1.088295078E1
2.741343782E1,2.539050102E0,3.070500195E-1,1.141995049E1
2.743343782E1,3.190950155E0,3.705000132E-2,1.144395065E1
2.745343782E1,3.175950050E0,-2.449500114E-1,1.076100063E1
2.747343782E1,3.406050205E0,-6.829500198E-1,1.023195076E1
2.749343782E1,3.363000154E0,-9.679500461E-1,9.937950134E0
2.751343782E1,3.553950071E0,-1.032000065E0,1.003605080E1
2.753343782E1,3.945000172E0,-7.879500389E-1,1.006905079E1
2.755343782E1,4.561950207E0,-4.050000310E-1,9.978000641E0
2.757343782E1,5.535000324E0,-2.520000041E-1,9.516000748E0
2.759343782E1,5.901000500E0,-2.370000184E-1,9.349050522E0
2.761343782E1,5.901000500E0,-2.370000184E-1,9.349050522E0
2.763343782E1,6.310050488E0,-1.750500053E-1,9.559050560E0
2.765343782E1,6.601950169E0,-1.695000008E-2,8.656949997E0
2.767343782E1,6.661950111E0,9.000000358E-2,7.846950531E0
2.769343782E1,6.880050182E0,1.995000057E-2,7.468950272E0
2.771343782E1,7.134000301E0,-1.459500045E-1,7.345050335E0
2.773343782E1,7.402050495E0,-2.970000207E-1,7.191000462E0
2.775343782E1,7.768050194E0,-3.739500046E-1,7.065000534E0
2.777343782E1,8.237999916E0,-4.000500143E-1,7.321050167E0
2.779343782E1,8.182950020E0,-4.030500054E-1,7.849950314E0
2.781343782E1,8.214000702E0,-4.579500258E-1,8.155950546E0
2.783343782E1,8.422050476E0,-4.939500093E-1,7.777950287E0
2.785343782E1,8.482049942E0,-5.179499984E-1,7.090950489E0
2.787343782E1,8.803050041E0,-4.620000124E-1,6.763050556E0
2.789343782E1,9.136050224E0,-2.470500171E-1,6.586050510E0
2.791343782E1,9.646050453E0,-7.950000465E-3,6.471000195E0
2.793343782E1,1.006200027E1,6.795000285E-2,6.136050224E0
2.795343782E1,1.018395042E1,-1.459500045E-1,5.875050068E0
2.797343782E1,1.006500053E1,-2.809500098E-1,5.899050236E0
2.799343782E1,9.832050323E0,-3.379500210E-1,6.090000153E0
2.801343782E1,9.844050407E0,-3.619500101E-1,5.809950352E0
2.803343782E1,9.844050407E0,-3.619500101E-1,5.809950352E0
2.805343782E1,1.078800011E1,-2.569500208E-1,3.993000269E0
2.807343782E1,1.037100029E1,-4.650000334E-1,4.026000023E0
2.809343782E1,9.772050858E0,-6.880500317E-1,4.246050358E0
2.811343782E1,9.550050735E0,-1.030050039E0,4.081050396E0
2.813343782E1,9.028050423E0,-1.237950087E0,3.676950216E0
2.815343782E1,8.638050079E0,-1.513950109E0,3.106950045E0
2.817343782E1,8.302050591E0,-2.028000116E0,2.998950243E0
2.819343782E1,6.640950203E0,-2.473950148E0,4.768050194E0
2.821343782E1,5.367000103E0,-2.743950129E0,7.621950150E0
2.823343782E1,6.648000240E0,-2.433000088E0,8.508000374E0
2.825343782E1,8.017050743E0,-2.710950136E0,7.507950306E0
2.827343782E1,7.171950340E0,-1.638000131E0,5.878950119E0
2.829343782E1,7.728000164E0,-1.048950076E0,5.026950359E0
2.831343782E1,8.866950035E0,-1.171050072E0,5.239950180E0
2.833343782E1,8.587050438E0,-9.840000272E-1,6.069000244E0
2.835343782E1,8.980050087E0,-1.174050093E0,5.962950230E0
2.837343782E1,9.400950432E0,-1.450950027E0,5.179950237E0
2.839343782E1,9.763050079E0,-1.213950038E0,4.812000275E0
2.841343782E1,9.688950539E0,-1.084950089E0,5.025000095E0
2.843343782E1,9.322050095E0,-1.032000065E0,5.476950169E0
2.845343782E1,9.013050079E0,-8.599500656E-1,5.944050312E0
2.847343782E1,9.456000328E0,-1.080000043E0,4.960050106E0
2.849343782E1,9.775050163E0,-9.600000381E-1,5.506050110E0
2.851343782E1,1.004100037E1,-1.027950048E0,6.504000187E0
2.853343782E1,1.036905003E1,-1.140000105E0,6.895050526E0
2.855343782E1,1.028205013E1,-1.152000070E0,7.177050114E0
2.857343782E1,1.028205013E1,-1.152000070E0,7.177050114E0
2.859343782E1,1.075905037E1,-1.221000075E0,7.881000519E0
2.861343782E1,1.080900097E1,-1.285950065E0,8.122950554E0
2.863343782E1,1.046700096E1,-1.497000098E0,8.202000618E0
2.865343782E1,9.853950500E0,-1.645050049E0,8.434050560E0
2.867343782E1,9.277050018E0,-1.690950036E0,8.809950829E0
2.869343782E1,8.878950119E0,-1.606950045E0,9.259950638E0
2.871343782E1,8.872050285E0,-1.506000042E0,9.720000267E0
2.873343782E1,8.863050461E0,-1.711950064E0,1.000500011E1
2.875343782E1,8.101050377E0,-1.738950133E0,9.909000397E0
2.877343782E1,7.339950562E0,-1.510950089E0,9.885000229E0
2.879343782E1,7.230000496E0,-1.231050014E0,1.035705090E1
2.881343782E1,7.395000458E0,-9.390000701E-1,1.091505051E1
2.883343782E1,7.179000378E0,-1.024950027E0,1.096995068E1
2.885343782E1,6.210000515E0,-1.066050053E0,1.095795059E1
2.887343782E1,5.568000317E0,-1.023000002E0,1.172595024E1
2.889343782E1,5.491050243E0,-7.590000629E-1,1.320600033E1
2.891343782E1,4.989000320E0,-6.540000439E-1,1.301400089E1
2.893343782E1,4.603050232E0,-6.760500073E-1,1.267005062E1
2.895343782E1,3.949950218E0,-9.919500351E-1,1.260300064E1
2.897343782E1,3.949950218E0,-9.919500351E-1,1.260300064E1
2.897343782E1,2.731050014E0,-1.518000126E0,1.251195049E1
2.901343782E1,7.120500207E-1,-2.172000170E0,1.210500050E1
2.903343782E1,8.295000345E-2,-2.212949991E0,1.188405037E1
2.905343782E1,-4.309500158E-1,-2.244000196E0,1.156800079E1
2.907343782E1,-7.710000277E-1,-2.110050201E0,1.097205067E1
2.909343782E1,-1.200000048E0,-1.945050120E0,1.036905003E1
2.911343782E1,-1.585050106E0,-1.630950093E0,1.038495064E1
2.913343782E1,-1.474950075E0,-1.296000004E0,9.961950302E0
2.915343782E1,-1.285950065E0,-9.220500588E-1,9.406050682E0
2.917343782E1,-1.765050054E0,-6.780000329E-1,9.484950066E0
2.919343782E1,-2.658000231E0,-5.770500302E-1,9.544950485E0
2.921343782E1,-2.779950142E0,-4.549500346E-1,9.187950134E0
2.923343782E1,-3.307050228E0,-2.920500040E-1,8.683050156E0
2.925343782E1,-4.135050297E0,-7.200000435E-2,8.700000763E0
2.927343782E1,-4.209000111E0,-1.500000060E-2,8.122950554E0
2.929343782E1,-4.336050034E0,2.430000156E-1,6.649950504E0
2.931343782E1,-4.565999985E0,1.035000086E0,4.717950344E0
2.933343782E1,-4.495950222E0,1.371000051E0,4.195950031E0
2.935343782E1,-4.425000191E0,1.633950114E0,3.861000299E0
2.937343782E1,-4.765050411E0,1.753950119E0,3.502050161E0
2.939343782E1,-4.413000107E0,1.914000034E0,2.713950157E0
2.941343782E1,-4.075050354E0,2.070000172E0,1.536000013E0
2.943343782E1,-3.799950123E0,2.179949999E0,9.660000205E-1
2.945343782E1,-3.250950098E0,2.268000126E0,7.699500322E-1
2.947343782E1,-2.758050203E0,2.398050070E0,9.195000678E-2
2.949343782E1,-1.948950052E0,2.319000006E0,-1.312050104E0
2.951343782E1,-9.240000248E-1,2.400000095E0,-2.895000219E0
2.953343782E1,-1.840500087E-1,2.730000019E0,-4.328999996E0
2.955343782E1,1.759500057E-1,2.860050201E0,-5.832000256E0
2.957343782E1,5.595000088E-2,2.623050213E0,-6.847950459E0
2.959343782E1,2.505000122E-2,2.488950014E0,-7.294950485E0
2.961343782E1,1.710000038E-1,2.326050043E0,-8.005949974E0
2.963343782E1,6.000000238E-1,2.211000204E0,-8.940000534E0
2.965343782E1,8.389500380E-1,2.239950180E0,-9.481050491E0
2.967343782E1,1.404000044E0,2.424000025E0,-9.028950691E0
2.969343782E1,3.355950117E0,2.452950001E0,-8.581050873E0
2.971343782E1,4.402050018E0,2.922000170E0,-1.096800041E1
2.973343782E1,6.892050266E0,4.888050079E0,-1.951095009E1
2.975343782E1,8.590050697E0,5.362050056E0,-2.044695091E1
2.977343782E1,8.913000107E0,5.476950169E0,-1.900305176E1
2.979343782E1,7.704000473E0,5.122050285E0,-1.712400055E1
2.981343782E1,6.033000469E0,4.291950226E0,-1.452600098E1
2.983343782E1,4.018949986E0,3.658950090E0,-1.180605030E1
2.985343782E1,4.018949986E0,3.658950090E0,-1.180605030E1
2.987343782E1,1.278000116E0,3.123000145E0,-1.032900047E1
2.989343782E1,7.630500197E-1,3.078000069E0,-1.053705025E1
2.991343782E1,2.100000083E-1,2.877000093E0,-9.655950546E0
2.993343782E1,-6.060000062E-1,2.719050169E0,-8.160000801E0
2.995343782E1,-1.621050119E0,2.730000019E0,-7.006050110E0
2.997343782E1,-2.322000027E0,2.865000248E0,-6.687000275E0
2.999343782E1,-2.548050165E0,3.238050222E0,-6.603000164E0
3.001343782E1,-2.524050236E0,3.645000219E0,-6.247050285E0
3.003343782E1,-2.928000212E0,3.580050230E0,-5.176050186E0
3.005343782E1,-3.928950071E0,3.532950163E0,-4.113000393E0
3.007343782E1,-4.666050434E0,3.489000082E0,-3.235050201E0
3.009343782E1,-4.663950443E0,3.750000238E0,-3.109950066E0
3.011343782E1,-4.690050125E0,3.955950260E0,-3.328050137E0
3.013343782E1,-4.912950039E0,3.873000145E0,-2.479950190E0
3.015343782E1,-5.442000389E0,3.513000250E0,-1.245000005E0
3.017343782E1,-5.847000122E0,3.750000238E0,-7.470000386E-1
3.019343782E1,-5.325000286E0,3.736050129E0,-1.175999999E0
3.021343782E1,-5.325000286E0,3.736050129E0,-1.175999999E0
3.023343782E1,-6.253950119E0,3.388950109E0,3.013050079E0
3.025343782E1,-6.747000217E0,3.352950096E0,3.058950186E0
3.027343782E1,-6.514950275E0,3.304950237E0,2.226000071E0
3.029343782E1,-5.776950359E0,3.532950163E0,2.424000025E0
3.031343782E1,-5.509050369E0,3.564000130E0,3.154950142E0
3.033343782E1,-5.698050499E0,3.415050268E0,3.973950148E0
3.035343782E1,-5.842050076E0,3.259950161E0,4.488000393E0
3.037343782E1,-6.049950123E0,3.160950184E0,4.933950424E0
3.039343782E1,-5.598000050E0,3.195000172E0,4.776000023E0
3.041343782E1,-4.887000084E0,3.303000212E0,4.894950390E0
3.043343782E1,-4.530000210E0,3.279000044E0,5.271000385E0
3.045343782E1,-4.300050259E0,3.037050247E0,5.937000275E0
3.047343782E1,-4.030050278E0,2.857050180E0,6.456000328E0
3.049343782E1,-3.748950243E0,2.971950054E0,6.613950253E0
3.051343782E1,-3.591000080E0,2.872050047E0,6.856050491E0
3.053343782E1,-3.630000114E0,2.497950077E0,7.915050507E0
3.055343782E1,-3.622950077E0,2.248950005E0,9.065999985E0
3.057343782E1,-3.205950260E0,2.176950216E0,8.755050659E0
3.059343782E1,-2.509050131E0,1.857000113E0,9.832050323E0
3.061343782E1,-2.638950109E0,1.593000054E0,1.036905003E1
3.063343782E1,-2.658000231E0,1.404000044E0,9.901950836E0
3.065343782E1,-2.092950106E0,1.018950105E0,9.954000473E0
3.067343782E1,-1.444050074E0,6.709500551E-1,1.085205078E1
3.069343782E1,-1.444050074E0,6.709500551E-1,1.085205078E1
3.071343782E1,-1.324050069E0,4.459500313E-1,1.122300053E1
3.073343782E1,-1.075049996E0,1.420500129E-1,1.143705082E1
3.075343782E1,-1.111050010E0,3.510000110E-1,1.180005074E1
3.077343782E1,-4.930500090E-1,4.609500170E-1,1.186500072E1
3.079343782E1,2.310000062E-1,4.180500209E-1,1.148700047E1
3.081343782E1,9.060000181E-1,1.420500129E-1,1.140105057E1
3.083343782E1,1.042950034E0,-2.449500114E-1,1.160895061E1
3.085343782E1,9.660000205E-1,-3.550500274E-1,1.194900036E1
3.087343782E1,1.261050105E0,-9.900000691E-2,1.135800076E1
3.089343782E1,2.041050196E0,4.369500279E-1,1.061805058E1
3.091343782E1,2.965050220E0,9.900000691E-1,1.065600014E1
3.093343782E1,3.304950237E0,9.709500670E-1,1.019595051E1
3.095343782E1,3.193050146E0,4.180500209E-1,1.056300068E1
3.097343782E1,3.423000097E0,3.000000119E-1,1.159005070E1
3.099343782E1,4.072050095E0,9.280500412E-1,1.153005028E1
3.101343782E1,6.679050446E0,2.161050081E0,8.881950378E0
3.103343782E1,6.801000118E0,1.560000062E0,8.383950233E0
3.105343782E1,6.394050121E0,4.180500209E-1,8.998950005E0
3.107343782E1,5.920050144E0,-4.579500258E-1,1.009095001E1
3.109343782E1,6.112050056E0,-8.220000267E-1,1.042905045E1
3.111343782E1,6.880050182E0,-9.370500445E-1,1.001205063E1
3.113343782E1,7.551000595E0,-1.023000002E0,9.358050346E0
3.115343782E1,7.789950371E0,-1.024950027E0,8.841000557E0
3.117343782E1,7.573950291E0,-1.195050001E0,8.578050613E0
3.119343782E1,7.492950439E0,-1.333950043E0,8.901000023E0
3.121343782E1,7.621950150E0,-1.461000085E0,9.406050682E0
3.123343782E1,7.732950211E0,-1.513950109E0,9.555000305E0
3.125343782E1,7.783050537E0,-1.533000112E0,9.013950348E0
3.127343782E1,7.708950520E0,-1.321950078E0,8.350049973E0
3.129343782E1,8.053050041E0,-1.315050006E0,7.684950352E0
3.131343782E1,8.065050125E0,-1.162050009E0,7.179000378E0
3.133343782E1,8.053050041E0,-1.039950013E0,6.832050323E0
3.135343782E1,8.211000443E0,-8.220000267E-1,6.559050083E0
3.137343782E1,8.500950813E0,-6.949500442E-1,6.133050442E0
3.139343782E1,8.913000107E0,-6.060000062E-1,5.745000362E0
3.141343782E1,9.136050224E0,-5.509500504E-1,5.506050110E0
3.143343782E1,9.234000206E0,-1.440000087E-1,4.891050339E0
3.145343782E1,9.660000801E0,-1.200000048E-1,4.467000008E0
3.147343782E1,9.720000267E0,-2.730000019E-1,4.111950397E0
3.149343782E1,9.643050194E0,-4.309500158E-1,3.853950262E0
3.151343782E1,9.897000313E0,-4.740000367E-1,3.661950111E0
3.153343782E1,1.005705070E1,-5.299500227E-1,3.547050238E0
3.155343782E1,1.021305084E1,-5.770500302E-1,3.166950226E0
3.157343782E1,1.026105022E1,-5.530500412E-1,2.652000189E0
3.159343782E1,1.002600002E1,-7.399500608E-1,2.784000158E0
3.161343782E1,9.538050652E0,-1.186050057E0,3.789000273E0
3.163343782E1,7.488000393E0,-1.456050038E0,7.716000557E0
3.165343782E1,9.130949974E0,-1.590000033E0,1.051995087E1
3.167343782E1,9.379950523E0,-1.875000119E0,1.170705032E1
3.169343782E1,8.616000175E0,-1.051050067E0,8.723999977E0
3.171343782E1,8.805000305E0,-5.869500041E-1,3.432000160E0
3.173343782E1,9.088050842E0,-4.909500182E-1,1.084050059E0
3.175343782E1,9.531000137E0,-4.120500088E-1,6.409500241E-1
3.177343782E1,1.001205063E1,-6.490500569E-1,1.573950052E0
3.179343782E1,1.008600044E1,-6.469500065E-1,2.685000181E0
3.181343782E1,1.031400013E1,-8.839500546E-1,2.932050228E0
3.183343782E1,1.062705040E1,-9.199500680E-1,2.764050245E0
3.185343782E1,1.011195087E1,-1.207050085E0,3.115950108E0
3.187343782E1,9.588000298E0,-1.315050006E0,3.250050068E0
3.189343782E1,9.613950729E0,-1.327050090E0,3.307950258E0
3.191343782E1,9.957000732E0,-1.317000031E0,3.340950251E0
3.193343782E1,1.023705006E1,-1.341000080E0,3.588000059E0
3.195343782E1,9.910950661E0,-1.537950039E0,4.144050121E0
3.197343782E1,9.499950409E0,-1.794000030E0,4.905000210E0
3.199343782E1,9.829950333E0,-1.899000049E0,5.386050224E0
3.201343782E1,1.052895069E1,-1.791000128E0,5.836050510E0
3.203343782E1,1.082400036E1,-1.672050118E0,6.052050114E0
3.205343782E1,1.035405064E1,-1.569000125E0,6.298050404E0
3.207343782E1,9.765000343E0,-1.578000069E0,6.162000179E0
3.209343782E1,9.456000328E0,-1.441950083E0,6.070950508E0
3.211343782E1,9.415950775E0,-1.164000034E0,6.021000385E0
3.213343782E1,9.646050453E0,-9.340500236E-1,6.468000412E0
3.215343782E1,9.439949989E0,-9.490500689E-1,7.141050339E0
3.217343782E1,8.781000137E0,-9.510000348E-1,8.058000565E0
3.219343782E1,8.484000206E0,-1.141950011E0,8.656949997E0
3.221343782E1,8.491950035E0,-1.175999999E0,8.832000732E0
3.223343782E1,8.416950226E0,-1.252950072E0,8.899050713E0
3.225343782E1,8.170949936E0,-1.281000018E0,8.902950287E0
3.227343782E1,7.809000492E0,-1.248000026E0,9.090000153E0
3.229343782E1,7.134000301E0,-6.469500065E-1,9.483000755E0
3.231343782E1,7.183950424E0,-2.590500116E-1,9.777000427E0
3.233343782E1,6.850950241E0,-1.249500066E-1,1.005705070E1
3.235343782E1,6.507000446E0,-4.095000029E-2,1.042605019E1
3.237343782E1,6.114000320E0,-2.639999986E-1,1.088595009E1
3.239343782E1,5.455950260E0,-3.280500174E-1,1.099395084E1
3.241343782E1,4.894950390E0,-1.579500139E-1,1.120905018E1
3.243343782E1,4.845000267E0,-2.400000021E-2,1.160205078E1
3.245343782E1,4.561950207E0,7.950000465E-3,1.168605042E1
3.247343782E1,4.099950314E0,-6.495000422E-2,1.158300018E1
3.249343782E1,3.652950287E0,-2.130000144E-1,1.145100021E1
3.251343782E1,3.334050179E0,-2.830500007E-1,1.147200012E1
3.253343782E1,2.788050175E0,-3.240000010E-1,1.169805050E1
3.255343782E1,2.175000191E0,-3.019500077E-1,1.177905083E1
3.257343782E1,1.612950087E0,-1.800000072E-1,1.157505035E1
3.259343782E1,1.357050061E0,-1.270500124E-1,1.165200043E1
3.261343782E1,1.291950107E0,-1.080000028E-1,1.145805073E1
3.263343782E1,1.000050068E0,8.505000174E-2,1.142505074E1
3.265343782E1,8.490000367E-1,-8.700000495E-2,1.188195038E1
3.267343782E1,1.930500120E-1,-3.790500164E-1,1.225995064E1
3.269343782E1,-6.130500436E-1,-6.109500527E-1,1.213605022E1
3.271343782E1,-6.130500436E-1,-6.109500527E-1,1.213605022E1
3.273343782E1,-1.891950130E0,-1.075049996E0,1.159005070E1
3.275343782E1,-3.169950247E0,-1.329000115E0,1.288305092E1
3.277343782E1,-4.048950195E0,-1.723950028E0,1.382595062E1
3.279343782E1,-4.156949997E0,-2.031000137E0,1.312695026E1
3.281343782E1,-3.874050140E0,-1.960950136E0,1.125495052E1
3.283343782E1,-4.044000149E0,-1.494000077E0,9.207000732E0
3.285343782E1,-4.341000080E0,-9.100500345E-1,7.852050304E0
3.287343782E1,-4.345950127E0,-3.760500252E-1,6.816000462E0
3.289343782E1,-4.015050411E0,-1.500000060E-2,5.680950165E0
3.291343782E1,-3.522000074E0,5.010000467E-1,4.407000065E0
3.293343782E1,-2.392050028E0,1.087950110E0,2.854950190E0
3.295343782E1,-1.108950019E0,2.055000067E0,1.105050087E0
3.297343782E1,2.170500159E-1,2.623050213E0,-9.940500259E-1
3.299343782E1,5.040000081E-1,2.833050251E0,-2.557050228E0
3.301343782E1,-1.009500027E-1,3.039000034E0,-3.567000151E0
3.303343782E1,-3.259500265E-1,3.082050085E0,-3.393000126E0
3.305343782E1,-1.920000017E-1,2.970000029E0,-3.594000101E0
3.307343782E1,1.140000075E-1,3.138000250E0,-4.698000431E0
