"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.544375344E1,5.677375197E-1,1.196524978E0,1.588124931E-1
1.546375345E1,4.894999862E-1,1.376099944E0,1.942874938E-1
1.548375345E1,4.515500069E-1,1.299237490E0,1.955250055E-1
1.550375345E1,5.042124987E-1,1.178237438E0,1.600500047E-1
1.552375344E1,4.675000012E-1,1.058475018E0,8.428750187E-2
1.554375344E1,5.578374863E-1,1.107424974E0,1.259499937E-1
1.556375345E1,6.323624849E-1,1.206287503E0,2.028124928E-1
1.558375345E1,5.677375197E-1,1.187999964E0,2.615250051E-1
1.560375344E1,5.335000157E-1,1.054762483E0,2.750000060E-1
1.562375344E1,5.677375197E-1,9.191874862E-1,2.443374991E-1
1.564375345E1,4.919750094E-1,1.034000039E0,1.502874941E-1
1.566375345E1,3.416875005E-1,1.178237438E0,1.259499937E-1
1.568375344E1,2.989250124E-1,1.227049947E0,8.552499861E-2
1.570375344E1,3.489750028E-1,1.179474950E0,4.647500068E-2
1.572375345E1,3.539249897E-1,1.162287474E0,3.795000166E-2
1.574375345E1,3.111625016E-1,1.172049999E0,6.723749638E-2
1.576375344E1,2.268749923E-1,1.124475002E0,5.499999970E-2
1.578375344E1,1.376374960E-1,1.076762438E0,-8.524999954E-3
1.580375345E1,1.095874980E-1,9.802374840E-1,-8.786249906E-2
1.582375345E1,1.828749925E-1,8.398500085E-1,-7.328750193E-2
1.584375344E1,2.524499893E-1,7.578999996E-1,-1.333750039E-2
1.586375344E1,3.001624942E-1,8.813750148E-1,1.137124971E-1
1.588375345E1,2.061125040E-1,9.571374655E-1,2.285249978E-1
1.590375345E1,8.511249721E-2,7.530875206E-1,2.248124927E-1
1.592375345E1,1.583999991E-1,3.499374986E-1,2.285249978E-1
1.594375344E1,2.744500041E-1,-1.046374962E-1,2.663374841E-1
1.596375345E1,2.646875083E-1,-4.345000088E-1,2.920500040E-1
1.598375345E1,-2.887499984E-3,-4.772624969E-1,2.015749961E-1
1.600375344E1,-3.840374947E-1,-4.967874885E-1,6.187499966E-3
1.602375344E1,-5.795624852E-1,-5.443624854E-1,-2.088624984E-1
1.604375344E1,-4.438500106E-1,-7.191249728E-1,-3.554374874E-1
1.606375344E1,-2.846249938E-2,-8.156499863E-1,-2.809124887E-1
1.608375344E1,1.913999915E-1,-9.634624720E-1,-1.331000030E-1
1.610375345E1,1.143999994E-1,-1.095324993E0,-1.013374999E-1
1.612375345E1,-1.469874978E-1,-1.268849969E0,-1.746249944E-1
1.614375344E1,-3.412750065E-1,-1.522949934E0,-2.113374919E-1
1.616375344E1,-3.852750063E-1,-1.757524967E0,-2.125750035E-1
1.618375344E1,-4.500375092E-1,-1.767287493E0,-2.919124961E-1
1.620375344E1,-5.598999858E-1,-1.637762547E0,-3.224374950E-1
1.622375344E1,-4.292750061E-1,-1.621950030E0,-2.528625131E-1
1.624375344E1,-4.780874848E-1,-1.773474932E0,-2.613874972E-1
1.626375345E1,-7.517125010E-1,-1.605999947E0,-3.041499853E-1
1.628375345E1,-8.311874866E-1,-1.207800031E0,-3.518624902E-1
1.630375344E1,-5.905625224E-1,-1.317662477E0,-3.396250010E-1
1.632375344E1,-2.935625017E-1,-1.485137463E0,-2.063875049E-1
1.634375344E1,-2.985124886E-1,-1.463137507E0,-1.086250022E-1
1.636375344E1,-3.412750065E-1,-1.483899951E0,-9.157499671E-2
1.638375344E1,-3.363249898E-1,-1.482662439E0,-8.786249906E-2
1.640375344E1,-5.636125207E-1,-1.535187483E0,-1.588124931E-1
1.642375345E1,-7.786625028E-1,-1.612187505E0,-1.831499934E-1
1.644375345E1,-5.696625113E-1,-1.678187490E0,-9.281250089E-2
1.646375345E1,-4.866124988E-1,-1.682999969E0,-8.524999954E-3
1.648375344E1,-8.226624727E-1,-1.739237547E0,-1.704999991E-2
1.650375344E1,-8.434249759E-1,-1.870000005E0,-7.686249912E-2
1.652375344E1,-7.261375189E-1,-1.915099978E0,-1.380500048E-1
1.654375344E1,-8.776624799E-1,-1.827237487E0,-1.771000028E-1
1.656375344E1,-1.161049962E0,-1.751474977E0,-2.051499933E-1
1.658375344E1,-1.101237535E0,-1.810050011E0,-1.465750039E-1
1.660375345E1,-6.369000077E-1,-2.008049965E0,-2.309999987E-2
1.662375345E1,-5.623750091E-1,-2.066624880E0,4.152499884E-2
1.664375344E1,-9.057124853E-1,-2.110625029E0,-3.574999981E-3
1.666375344E1,-1.297862530E0,-1.888287544E0,-7.809999585E-2
1.668375344E1,-1.311337471E0,-1.700187445E0,-1.831499934E-1
1.670375344E1,-6.686624885E-1,-1.902862549E0,-2.433750033E-2
1.672375344E1,-3.998500109E-1,-2.114337444E0,1.674750000E-1
1.674375344E1,-8.690000176E-1,-2.026337385E0,1.039500013E-1
1.676375345E1,-1.277099967E0,-1.714762449E0,-2.557500079E-2
1.678375345E1,-1.104812503E0,-1.580425024E0,1.842499897E-2
1.680375344E1,-4.866124988E-1,-1.745287538E0,2.235749960E-1
1.682375344E1,-3.217499852E-1,-1.912762523E0,3.385249972E-1
1.684375344E1,-6.661875248E-1,-1.927337527E0,2.847625017E-1
1.686375344E1,-1.140287519E0,-1.824762464E0,1.099999994E-1
1.688375344E1,-1.180575013E0,-1.845525026E0,4.949999973E-3
1.690375344E1,-9.765250087E-1,-1.827237487E0,-1.333750039E-2
1.692375345E1,-7.371374965E-1,-1.755049944E0,7.095000148E-2
1.694375345E1,-9.167125225E-1,-1.753812432E0,2.571249940E-2
1.696375345E1,-1.117050052E0,-1.641474962E0,-4.028749838E-2
1.698375344E1,-1.069474936E0,-1.581662536E0,-6.104999781E-2
1.700375344E1,-8.409500122E-1,-1.588950038E0,-6.476250291E-2
1.702375344E1,-6.821374893E-1,-1.670762539E0,-8.181250095E-2
1.704375344E1,-8.458999991E-1,-1.705000043E0,-1.648624986E-1
1.706375344E1,-1.073050022E0,-1.588950038E0,-2.088624984E-1
1.708375345E1,-9.277125001E-1,-1.542474985E0,-8.304999769E-2
1.710375345E1,-6.283749938E-1,-1.642712474E0,-1.099999994E-2
1.712375345E1,-4.500375092E-1,-1.722049952E0,1.222374961E-1
1.714375344E1,-5.123249888E-1,-1.665949941E0,1.564749926E-1
1.716375344E1,-4.670875072E-1,-1.488712549E0,2.028124928E-1
1.718375344E1,-4.415124953E-1,-1.343374968E0,1.137124971E-1
1.720375344E1,-5.135625005E-1,-1.226087451E0,4.276249930E-2
1.722375344E1,-5.465624928E-1,-1.292087436E0,1.223750040E-2
1.724375344E1,-5.086125135E-1,-1.281087518E0,3.423750028E-2
1.726375345E1,-4.780874848E-1,-1.173562527E0,9.171249717E-2
1.728375345E1,-4.463250041E-1,-1.111274958E0,7.699999958E-2
1.730375344E1,-3.790875077E-1,-1.040462494E0,4.276249930E-2
1.732375344E1,-3.082749844E-1,-1.042799950E0,3.176249936E-2
1.734375344E1,-3.412750065E-1,-1.119799972E0,9.762499481E-3
1.736375344E1,-4.170374870E-1,-1.118562460E0,3.712499980E-3
1.738375344E1,-4.598000050E-1,-1.070987463E0,-2.337499987E-3
1.740375344E1,-4.658499956E-1,-1.056275010E0,-3.286249936E-2
1.742375345E1,-4.475624859E-1,-9.780374765E-1,-1.160499975E-1
1.744375345E1,-3.327499926E-1,-6.678375006E-1,-1.135749966E-1
1.746375345E1,-1.751749963E-1,-4.723125100E-1,-6.833750010E-2
1.748375344E1,-1.214125007E-1,-3.427875042E-1,-1.183874980E-1
1.750375344E1,-1.739374995E-1,-2.072124928E-1,-1.893374920E-1
1.752375344E1,-2.532750070E-1,6.159999967E-2,-1.868624985E-1
1.754375344E1,-2.765125036E-1,4.537499845E-1,-1.918125004E-1
1.756375344E1,-2.935625017E-1,7.481374741E-1,-2.796750069E-1
1.758375345E1,-2.985124886E-1,1.195287466E0,-2.736249864E-1
1.760375345E1,-2.740375102E-1,1.451862454E0,-2.211000025E-1
1.762375345E1,-1.702249944E-1,1.473862529E0,-1.929125041E-1
1.764375344E1,3.258749843E-2,1.589912534E0,-1.600500047E-1
1.766375344E1,3.429250121E-1,1.682724953E0,-3.286249936E-2
1.768375344E1,5.150749683E-1,1.685199976E0,-4.509999976E-2
1.770375344E1,5.578374863E-1,1.846487522E0,-9.157499671E-2
1.772375344E1,5.090249777E-1,2.049299955E0,-5.252499878E-2
1.774375344E1,5.995000005E-1,2.232587576E0,1.515250057E-1
1.776375345E1,7.680749893E-1,2.170300007E0,2.370499969E-1
1.778375345E1,7.766000032E-1,2.099349976E0,2.175250053E-1
1.780375344E1,7.924125195E-1,2.368162394E0,2.285249978E-1
1.782375344E1,9.549375176E-1,2.639450073E0,3.397625089E-1
1.784375344E1,1.053937435E0,2.500162601E0,3.898124993E-1
1.786375344E1,9.061250091E-1,2.147062540E0,2.822875082E-1
1.788375344E1,7.851250172E-1,2.232587576E0,2.199999988E-1
1.790375344E1,8.364124894E-1,2.580737591E0,3.287625015E-1
1.792375345E1,9.256500006E-1,2.656500101E0,3.933874965E-1
1.794375345E1,8.999375105E-1,2.449975014E0,3.018124998E-1
1.796375345E1,7.545999885E-1,2.386450052E0,2.370499969E-1
1.798375344E1,7.693125010E-1,2.533162594E0,3.823874891E-1
1.800375344E1,9.549375176E-1,2.498924971E0,5.095750093E-1
1.802375344E1,9.366499782E-1,2.123825073E0,4.679124951E-1
1.804375344E1,7.728874683E-1,1.842774987E0,3.420999944E-1
1.806375344E1,7.986000180E-1,1.983299971E0,3.165250123E-1
1.808375345E1,1.198037505E0,2.215399981E0,4.350500107E-1
1.810375345E1,1.202987552E0,1.976012468E0,3.580499887E-1
1.812375345E1,9.989374876E-1,1.699912548E0,2.310000062E-1
1.814375344E1,7.655999660E-1,1.657150030E0,1.112374961E-1
1.816375344E1,6.373124719E-1,1.851437449E0,1.380500048E-1
1.818375344E1,6.958875060E-1,1.785437465E0,1.894749999E-1
1.820375344E1,7.655999660E-1,1.580150008E0,1.515250057E-1
1.822375344E1,7.178875208E-1,1.516625047E0,7.342500240E-2
1.824375344E1,6.665999889E-1,1.633912444E0,1.099999994E-1
1.826375345E1,6.788374782E-1,1.505625010E0,1.075249985E-1
1.828375345E1,6.190249920E-1,1.289337516E0,7.699999958E-2
1.830375344E1,5.957875252E-1,1.363862514E0,5.995000154E-2
1.832375344E1,6.092625260E-1,1.492149949E0,9.047500044E-2
1.834375344E1,6.690750122E-1,1.550862551E0,1.845249981E-1
1.836375344E1,6.653624773E-1,1.383525014E0,2.077624947E-1
1.838375344E1,6.507874727E-1,1.239287496E0,1.979999989E-1
1.840375344E1,6.006000042E-1,1.304049969E0,2.150499970E-1
1.842375345E1,5.957875252E-1,1.403049946E0,2.553375065E-1
1.844375345E1,6.958875060E-1,1.533674955E0,3.213374913E-1
1.846375345E1,8.938875198E-1,1.472625017E0,4.020499885E-1
1.848375344E1,1.034412503E0,1.244237542E0,4.471499920E-1
1.850375344E1,9.134125113E-1,1.183050036E0,3.275249898E-1
1.852375344E1,7.045499682E-1,1.313812494E0,2.028124928E-1
1.854375344E1,5.457375050E-1,1.451862454E0,2.040500045E-1
1.856375344E1,5.737875104E-1,1.399337530E0,2.492875010E-1
1.858375345E1,5.872625113E-1,1.206287503E0,2.565749884E-1
1.860375345E1,5.920749903E-1,1.228287458E0,2.957625091E-1
1.862375345E1,5.860249996E-1,1.219762444E0,2.785750031E-1
1.864375344E1,4.100250006E-1,1.241762519E0,2.688125074E-1
1.866375344E1,1.633500010E-1,1.293050051E0,1.907124966E-1
1.868375344E1,2.639999986E-2,1.447049975E0,1.845249981E-1
1.870375344E1,-1.869999990E-2,1.436049938E0,2.199999988E-1
1.872375344E1,6.806249917E-2,1.304049969E0,2.089999914E-1
1.874375344E1,3.382499889E-2,1.128187537E0,1.687124968E-1
1.876375345E1,-8.937500417E-3,1.065762520E0,9.528750181E-2
1.878375345E1,-1.152250022E-1,1.175762534E0,1.594999991E-2
1.880375344E1,-2.215124965E-1,1.356575012E0,-2.309999987E-2
1.882375344E1,-1.995124966E-1,1.477574944E0,3.423750028E-2
1.884375344E1,2.034999989E-2,1.351762533E0,1.710499972E-1
1.886375344E1,3.844499886E-1,1.025475025E0,3.518624902E-1
1.888375344E1,7.143124938E-1,7.213249803E-1,5.376250148E-1
1.890375344E1,7.728874683E-1,5.343250036E-1,5.876749754E-1
1.892375345E1,4.504500031E-1,5.392749906E-1,4.923875034E-1
1.894375345E1,1.266375035E-1,5.172749758E-1,3.812874854E-1
1.896375345E1,6.874999963E-3,3.719374835E-1,2.382874936E-1
1.898375344E1,1.106875017E-1,6.283749640E-2,9.528750181E-2
1.900375344E1,6.187500060E-2,-1.497374922E-1,3.795000166E-2
1.902375344E1,-1.214125007E-1,-2.829749882E-1,-2.186249942E-2
1.904375344E1,-1.909874976E-1,-4.160749912E-1,-7.933750004E-2
1.906375344E1,-1.654125005E-1,-5.150749683E-1,-8.662500232E-2
1.908375345E1,-7.741250098E-2,-5.480750203E-1,-4.386249930E-2
1.910375345E1,5.582499877E-2,-6.556000113E-1,-2.337499987E-3
1.912375345E1,1.534499973E-1,-8.021749854E-1,6.847500056E-2
1.914375344E1,1.095874980E-1,-1.143037438E0,-1.333750039E-2
1.916375344E1,-1.127500013E-1,-1.260324955E0,-1.293874979E-1
1.918375344E1,-2.935625017E-1,-1.273800015E0,-1.771000028E-1
1.920375344E1,-2.459875047E-1,-1.577950001E0,-1.698125005E-1
1.922375344E1,-3.327499926E-1,-2.043387413E0,-2.443374991E-1
1.924375345E1,-1.036474943E0,-2.265724897E0,-4.397250116E-1
1.926375345E1,-1.351624966E0,-1.965287447E0,-5.142499804E-1
1.928375345E1,-1.079237461E0,-1.758762479E0,-4.569124877E-1
1.930375344E1,-9.570000172E-1,-1.944525003E0,-4.984374940E-1
1.932375344E1,-1.087762475E0,-2.175387383E0,-5.326749682E-1
1.934375344E1,-9.057124853E-1,-2.287724972E0,-5.044875145E-1
1.936375344E1,-2.312749922E-1,-2.292675018E0,-3.102000058E-1
1.938375344E1,6.435000151E-2,-2.211962461E0,-1.282874942E-1
1.940375344E1,-5.183749795E-1,-2.119149923E0,-1.428624988E-1
1.942375345E1,-1.258812547E0,-2.081337452E0,-4.031499922E-1
1.944375345E1,-1.175762534E0,-1.950574994E0,-4.604874849E-1
1.946375345E1,-3.449875116E-1,-1.799049973E0,-1.440999955E-1
1.948375344E1,-3.547500074E-1,-1.849237442E0,3.066249937E-2
1.950375344E1,-8.141375184E-1,-1.990862489E0,-3.052499890E-2
1.952375344E1,-9.557625055E-1,-1.986050010E0,-8.304999769E-2
1.954375344E1,-8.446624875E-1,-1.967625022E0,-1.331000030E-1
1.956375344E1,-4.646124840E-1,-1.741712451E0,3.712499980E-3
1.958375345E1,-5.013250113E-1,-1.748999953E0,3.176249936E-2
1.960375345E1,-1.164762497E0,-1.844287515E0,-1.673374921E-1
1.962375345E1,-1.415150046E0,-1.715999961E0,-3.689124882E-1
1.964375344E1,-9.900000095E-1,-1.443612456E0,-3.639625013E-1
1.966375344E1,-2.740375102E-1,-1.262799978E0,-1.220999956E-1
1.968375344E1,-5.843750238E-1,-1.380087495E0,-5.252499878E-2
1.970375344E1,-1.260049939E0,-1.575474977E0,-1.453374922E-1
1.972375344E1,-1.288100004E0,-1.601187468E0,-2.063875049E-1
1.974375345E1,-7.701374888E-1,-1.424087524E0,-2.040500045E-1
1.976375345E1,-6.051374674E-1,-1.348325014E0,-6.957499683E-2
1.978375345E1,-9.594749808E-1,-1.494899988E0,-2.199999988E-2
1.980375344E1,-1.040050030E0,-1.708712459E0,-1.416250020E-1
1.982375344E1,-9.167125225E-1,-1.806475043E0,-2.028124928E-1
1.984375344E1,-7.871875167E-1,-1.623187542E0,-1.588124931E-1
1.986375344E1,-7.346624732E-1,-1.386137486E0,-9.404999763E-2
1.988375344E1,-7.309499979E-1,-1.391087532E0,-3.904999793E-2
1.990375344E1,-5.378999710E-1,-1.546187520E0,3.299999982E-2
1.992375345E1,-3.119874895E-1,-1.673237443E0,1.258125007E-1
1.994375345E1,-4.316124916E-1,-1.768525004E0,3.052499890E-2
1.996375345E1,-7.101874948E-1,-1.593899965E0,-7.452499866E-2
1.998375344E1,-7.358999848E-1,-1.301849961E0,-7.809999585E-2
2.000375344E1,-5.465624928E-1,-1.279850006E0,-2.681249939E-2
2.002375344E1,-4.230875075E-1,-1.399612546E0,1.718750037E-2
2.004375344E1,-4.633750021E-1,-1.568187475E0,4.949999973E-3
2.006375344E1,-6.234250069E-1,-1.664712548E0,-6.710000336E-2
2.008375345E1,-7.358999848E-1,-1.572999954E0,-1.403875053E-1
2.010375345E1,-7.126625180E-1,-1.447187543E0,-2.271499932E-1
2.012375345E1,-6.626124978E-1,-1.430137515E0,-2.761000097E-1
2.014375344E1,-6.919000149E-1,-1.469187498E0,-3.004375100E-1
2.016375344E1,-6.626124978E-1,-1.469187498E0,-3.627249897E-1
2.018375344E1,-5.073750019E-1,-1.380087495E0,-4.019125104E-1
2.020375344E1,-3.242250085E-1,-1.343374968E0,-3.126749992E-1
2.022375344E1,-2.740375102E-1,-1.510712504E0,-3.212000132E-1
2.024375345E1,-3.645125031E-1,-1.398375034E0,-2.711499929E-1
2.026375345E1,-5.698000193E-1,-1.182087541E0,-2.761000097E-1
2.028375345E1,-6.906625032E-1,-1.057512522E0,-2.235749960E-1
2.030375344E1,-7.261375189E-1,-1.154037476E0,-9.762500226E-2
2.032375344E1,-6.771875024E-1,-1.415424943E0,-1.952499896E-2
2.034375344E1,-5.611374974E-1,-1.452137470E0,3.423750028E-2
2.036375344E1,-3.999874890E-1,-1.295799971E0,4.276249930E-2
2.038375344E1,-2.655124962E-1,-1.009799957E0,1.282874942E-1
2.040375344E1,-1.482249945E-1,-7.496500015E-1,2.737624943E-1
2.042375345E1,-9.322500229E-2,-6.653624773E-1,3.715249896E-1
2.044375345E1,-8.717499673E-2,-6.580749750E-1,4.008125067E-1
2.046375345E1,-1.201749966E-1,-5.615500212E-1,3.360500038E-1
2.048375344E1,-1.409374923E-1,-3.892624974E-1,1.992374957E-1
2.050375344E1,-1.457500011E-1,-2.377374917E-1,7.218749821E-2
2.052375344E1,-1.702249944E-1,1.388750039E-2,-4.386249930E-2
2.054375344E1,-1.629374921E-1,2.864125073E-1,-6.710000336E-2
2.056375344E1,-1.006499976E-1,5.270375013E-1,-5.362499878E-2
2.058375345E1,1.306249946E-2,6.833750010E-1,-8.662500232E-2
2.060375345E1,1.181124970E-1,7.566624880E-1,-1.392875016E-1
2.062375345E1,1.413500011E-1,9.461374879E-1,-2.345750034E-1
2.064375344E1,1.143999994E-1,1.291812539E0,-2.748624980E-1
2.066375344E1,7.906249911E-2,1.587437510E0,-1.831499934E-1
2.068375344E1,8.139999956E-2,1.602149963E0,-6.586249918E-2
2.070375344E1,1.473999918E-1,1.449387550E0,-6.476250291E-2
2.072375344E1,3.539249897E-1,1.377337456E0,-1.208624989E-1
2.074375345E1,4.967874885E-1,1.544674993E0,-1.333750039E-2
2.076375345E1,6.080250144E-1,1.718199968E0,9.776250273E-2
2.078375345E1,6.115999818E-1,1.589912534E0,7.452499866E-2
2.080375344E1,5.187875032E-1,1.398100019E0,6.476250291E-2
2.082375344E1,4.870249927E-1,1.444574952E0,8.428750187E-2
2.084375344E1,6.055499911E-1,1.773200035E0,1.087625027E-1
2.086375344E1,6.605499983E-1,1.798912525E0,9.899999946E-2
2.088375344E1,6.776000261E-1,1.675437450E0,1.502874941E-1
2.090375344E1,6.850249767E-1,1.538625002E0,1.942874938E-1
2.092375345E1,7.068874836E-1,1.508100033E0,2.187625021E-1
2.094375345E1,6.568375230E-1,1.461624980E0,2.077624947E-1
2.096375345E1,5.908374786E-1,1.515387535E0,1.832875013E-1
2.098375344E1,5.897374749E-1,1.566674948E0,1.992374957E-1
2.100375344E1,5.970249772E-1,1.558149934E0,2.260500044E-1
2.102375344E1,6.458374858E-1,1.575337529E0,2.822875082E-1
2.104375344E1,6.470749974E-1,1.470149994E0,2.798124850E-1
2.106375344E1,6.226000190E-1,1.437287450E0,2.602874935E-1
2.108375345E1,6.250749826E-1,1.472625017E0,2.615250051E-1
2.110375345E1,5.895999670E-1,1.548387527E0,2.652375102E-1
2.112375345E1,5.895999670E-1,1.588675022E0,3.005749881E-1
2.114375344E1,6.360750198E-1,1.549625039E0,2.920500040E-1
2.116375344E1,6.202625036E-1,1.534912467E0,2.932874858E-1
2.118375344E1,5.885000229E-1,1.525149941E0,2.737624943E-1
2.120375344E1,5.823125243E-1,1.530099988E0,2.615250051E-1
2.122375344E1,5.260750055E-1,1.510574937E0,2.358125001E-1
2.124375345E1,5.590749979E-1,1.554437518E0,2.492875010E-1
2.126375345E1,6.958875060E-1,1.647387505E0,3.360500038E-1
2.128375345E1,7.301250100E-1,1.553337455E0,3.298625052E-1
2.130375344E1,6.312624812E-1,1.428624988E0,2.334749997E-1
2.132375344E1,4.785000086E-1,1.461624980E0,1.307625026E-1
2.134375344E1,4.124999940E-1,1.615625024E0,1.307625026E-1
2.136375344E1,6.335999966E-1,1.823249936E0,3.420999944E-1
2.138375344E1,8.449375033E-1,1.687674999E0,4.643374979E-1
2.140375345E1,8.779374957E-1,1.416387439E0,4.691500068E-1
2.142375345E1,8.131750226E-1,1.389575005E0,4.373874962E-1
2.144375345E1,7.863624692E-1,1.577674985E0,4.228124917E-1
2.146375345E1,7.643625140E-1,1.633912444E0,3.788124919E-1
2.148375344E1,7.790749669E-1,1.503149986E0,3.495250046E-1
2.150375344E1,8.205999732E-1,1.338287473E0,2.980999947E-1
2.152375344E1,8.034124970E-1,1.299237490E0,2.615250051E-1
2.154375344E1,7.423624992E-1,1.289337516E0,2.395250052E-1
2.156375344E1,6.470749974E-1,1.253999949E0,2.040500045E-1
2.158375345E1,5.517874956E-1,1.228287458E0,1.442375034E-1
2.160375345E1,6.128374934E-1,1.214812517E0,1.637624949E-1
2.162375345E1,7.948874831E-1,1.201475024E0,2.615250051E-1
2.164375344E1,8.608874679E-1,1.109762549E0,3.140499890E-1
2.166375344E1,7.411249876E-1,1.103712440E0,2.908124924E-1
2.168375344E1,6.665999889E-1,1.125712514E0,2.028124928E-1
2.170375344E1,6.422625184E-1,1.144000053E0,1.820500046E-1
2.172375344E1,6.995999813E-1,1.119524956E0,3.030500114E-1
2.174375345E1,8.034124970E-1,1.032899976E0,4.483875036E-1
2.176375345E1,8.376500010E-1,9.484750032E-1,5.216749907E-1
2.178375345E1,6.067875028E-1,8.458999991E-1,4.288625121E-1
2.180375344E1,3.196874857E-1,9.229000211E-1,2.322375029E-1
2.182375344E1,1.388749927E-1,1.092712522E0,7.576250285E-2
2.184375344E1,1.706375033E-1,1.208762527E0,6.971249729E-2
2.186375344E1,2.512125075E-1,1.153762460E0,1.051874980E-1
2.188375344E1,4.076874852E-1,1.055999994E0,2.199999988E-1
2.190375345E1,5.285499692E-1,1.038949966E0,3.933874965E-1
2.192375345E1,5.615500212E-1,1.003474951E0,4.569124877E-1
2.194375345E1,6.958875060E-1,9.436625242E-1,4.996750057E-1
2.196375345E1,7.643625140E-1,8.948500156E-1,5.131499767E-1
2.198375344E1,7.106000185E-1,9.351375103E-1,4.435749948E-1
2.200375344E1,4.907374978E-1,1.027950048E0,3.079999983E-1
2.202375344E1,3.502124846E-1,1.027950048E0,1.845249981E-1
2.204375344E1,2.182125002E-1,9.118999839E-1,4.166249931E-2
2.206375344E1,2.158750035E-2,8.849499822E-1,-5.733750015E-2
2.208375345E1,-1.567499936E-1,9.827125072E-1,-8.057499677E-2
2.210375345E1,-1.396999955E-1,1.113474965E0,-1.581249945E-2
2.212375345E1,5.582499877E-2,1.080474973E0,9.652499855E-2
2.214375344E1,3.049750030E-1,9.571374655E-1,2.175250053E-1
2.216375344E1,4.332624972E-1,8.336625099E-1,3.018124998E-1
2.218375344E1,4.577375054E-1,6.748499870E-1,2.798124850E-1
2.220375344E1,2.989250124E-1,5.368000269E-1,1.759999990E-1
2.222375344E1,1.498750001E-1,4.072749913E-1,8.552499861E-2
2.224375345E1,-1.512499992E-2,2.668874860E-1,1.471249945E-2
2.226375345E1,-1.872749925E-1,1.238875017E-1,-4.276249930E-2
2.228375345E1,-2.289374918E-1,-4.468749836E-2,-9.404999763E-2
2.230375344E1,-1.116499975E-1,-1.692624986E-1,-1.062875018E-1
2.232375344E1,6.187500060E-2,-2.890250087E-1,-6.228749827E-2
2.234375344E1,6.682500243E-2,-3.905000091E-1,-8.524999954E-3
2.236375344E1,8.387500048E-2,-5.260750055E-1,4.042499885E-2
2.238375344E1,1.523499936E-1,-7.521250248E-1,3.918749839E-2
2.240375345E1,1.913999915E-1,-9.011750221E-1,7.328750193E-2
2.242375345E1,2.536875010E-1,-1.165037513E0,1.552374959E-1
2.244375345E1,2.279749960E-1,-1.351899981E0,1.467124969E-1
2.246375345E1,1.306249946E-2,-1.422850013E0,8.662499487E-3
2.248375344E1,-3.669874966E-1,-1.413087487E0,-1.403875053E-1
2.250375344E1,-6.063749790E-1,-1.588950038E0,-2.516250014E-1
2.252375344E1,-4.230875075E-1,-2.000624895E0,-2.418625057E-1
2.254375344E1,-4.023250043E-1,-2.070337534E0,-2.564375103E-1
2.256375344E1,-8.104249835E-1,-1.962812543E0,-3.847250044E-1
2.258375345E1,-1.148812532E0,-1.829574943E0,-5.557749867E-1
2.260375345E1,-9.191874862E-1,-1.645187497E0,-4.984374940E-1
2.262375345E1,-6.148999929E-1,-1.551137447E0,-3.774375021E-1
2.264375344E1,-6.674249768E-1,-1.464375019E0,-2.846249938E-1
2.266375344E1,-6.858500242E-1,-1.630475044E0,-3.029125035E-1
2.268375344E1,-4.415124953E-1,-1.755049944E0,-2.466749996E-1
2.270375344E1,-3.278000057E-1,-1.609712481E0,-1.148125008E-1
2.272375344E1,-5.465624928E-1,-1.404425025E0,-1.183874980E-1
2.274375345E1,-8.654249907E-1,-1.253037453E0,-1.893374920E-1
2.276375345E1,-8.164749742E-1,-1.322612524E0,-1.343374997E-1
2.278375345E1,-5.148000121E-1,-1.659762502E0,-3.574999981E-3
2.280375344E1,-4.743750095E-1,-1.887050033E0,8.318749815E-2
2.282375344E1,-9.777625203E-1,-1.851575017E0,-6.586249918E-2
2.284375344E1,-1.167099953E0,-1.273800015E0,-1.050499976E-1
2.286375344E1,-7.469000220E-1,-1.296900034E0,7.424999960E-3
2.288375344E1,-5.733749866E-1,-1.654950023E0,1.259499937E-1
2.290375345E1,-8.579999804E-1,-1.873574972E0,6.723749638E-2
2.292375345E1,-9.949499965E-1,-1.745287538E0,-7.081250101E-2
2.294375345E1,-8.031374812E-1,-1.482662439E0,-3.781250119E-2
2.296375345E1,-9.154750109E-1,-1.392187476E0,-5.004999787E-2
2.298375344E1,-1.142762542E0,-1.552237511E0,-1.293874979E-1
2.300375344E1,-1.080474973E0,-1.599949956E0,-1.868624985E-1
2.302375344E1,-7.823749781E-1,-1.408137441E0,-6.833750010E-2
2.304375344E1,-6.784250140E-1,-1.240800023E0,5.018749833E-2
2.306375344E1,-8.679000139E-1,-1.288375020E0,-2.309999987E-2
2.308375345E1,-8.311874866E-1,-1.305562496E0,-6.352499872E-2
2.310375345E1,-5.318499804E-1,-1.259087443E0,1.718750037E-2
2.312375345E1,-3.095124960E-1,-1.199275017E0,1.687124968E-1
2.314375344E1,-5.478000045E-1,-1.180850029E0,1.172875017E-1
2.316375344E1,-1.018049955E0,-1.090512514E0,-8.304999769E-2
2.318375344E1,-9.216625094E-1,-1.029462457E0,-1.025749967E-1
2.320375344E1,-4.963749945E-1,-1.102749944E0,8.662499487E-3
2.322375344E1,-3.217499852E-1,-1.309137464E0,5.499999970E-2
2.324375345E1,-6.576625109E-1,-1.392325044E0,-5.486249924E-2
