"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.595850652E1,-5.080950260E0,6.592050076E0,-2.356050014E0
1.597760498E1,-4.647000313E0,7.051950455E0,-2.370000124E0
1.599670343E1,-4.426949978E0,7.480950356E0,-2.128050089E0
1.601580200E1,-4.531949997E0,7.555050373E0,-1.053000093E0
1.603490072E1,-5.044950008E0,7.119000435E0,3.919500113E-1
1.605399917E1,-5.722050190E0,6.469950199E0,1.311000109E0
1.607309767E1,-6.187050343E0,5.944050312E0,1.060050011E0
1.609219642E1,-6.129000187E0,5.995950222E0,9.000000358E-2
1.611129491E1,-5.590950489E0,6.106050491E0,-6.199500561E-1
1.613039339E1,-5.715000153E0,6.171000481E0,-5.119500160E-1
1.614949188E1,-5.821050167E0,6.013050079E0,5.070000291E-1
1.616859034E1,-5.650950432E0,5.974950314E0,1.720950127E0
1.618768906E1,-5.497050285E0,6.073050499E0,2.335950136E0
1.620678763E1,-5.607000351E0,5.818950176E0,2.973000050E0
1.622588607E1,-5.871000290E0,5.721000195E0,3.816000223E0
1.624498453E1,-5.875950336E0,5.893050194E0,3.679050207E0
1.626408319E1,-5.425050259E0,5.889000416E0,4.156050205E0
1.628318173E1,-5.392050266E0,5.544000149E0,5.166000366E0
1.630228021E1,-5.779950142E0,5.209050179E0,5.881950378E0
1.632137893E1,-5.998050213E0,5.055000305E0,5.836050510E0
1.634047739E1,-5.694000244E0,5.053050041E0,5.046000004E0
1.635957592E1,-5.305950165E0,4.905000210E0,4.984050274E0
1.637867439E1,-4.875000000E0,4.770000458E0,5.062950134E0
1.639777309E1,-4.437000275E0,4.894950390E0,4.600950241E0
1.641687155E1,-4.438950062E0,4.735050201E0,4.801950455E0
1.643597009E1,-4.492050171E0,4.300950050E0,6.076050282E0
1.645506858E1,-4.279050350E0,4.318050385E0,6.106950283E0
1.647416724E1,-3.856950283E0,4.464000225E0,5.155950069E0
1.649326578E1,-3.373950243E0,4.414050102E0,5.926950455E0
1.651236425E1,-2.964000225E0,4.296000004E0,7.132050514E0
1.653146270E1,-2.713050127E0,4.294050217E0,6.952050209E0
1.655056137E1,-2.569050074E0,4.162050247E0,6.646050453E0
1.656965983E1,-2.623950243E0,3.765000105E0,7.500000477E0
1.658875837E1,-2.464050055E0,3.454050064E0,8.685000420E0
1.660785683E1,-2.224050045E0,3.466050148E0,8.733000755E0
1.662695554E1,-1.611000061E0,3.511050224E0,7.933950424E0
1.664605408E1,-9.120000601E-1,3.430050135E0,7.828050137E0
1.666515254E1,-2.920500040E-1,3.283950090E0,8.785950661E0
1.668425125E1,-4.669500291E-1,2.941050053E0,1.027800083E1
1.670334976E1,-1.080000043E0,2.505000114E0,1.095300007E1
1.672244830E1,-7.159500122E-1,2.557950020E0,9.837000847E0
1.674154676E1,4.350000322E-1,2.778000116E0,8.809950829E0
1.676064545E1,1.009050012E0,2.553000212E0,9.670050621E0
1.677974391E1,6.070500016E-1,2.137050152E0,1.108695030E1
1.679884243E1,4.560000300E-1,1.756050110E0,1.119705009E1
1.681794112E1,1.017000079E0,1.720050097E0,9.825000763E0
1.683703955E1,2.211000204E0,1.948050141E0,8.434050560E0
1.685613809E1,3.255000114E0,2.113049984E0,8.164050102E0
1.687523653E1,3.403950214E0,1.881000042E0,9.610050201E0
1.689433498E1,3.327000141E0,1.519050121E0,1.087095070E1
1.691343362E1,3.274050236E0,1.336950064E0,1.100295067E1
1.693253211E1,3.696000099E0,1.330050111E0,1.014105034E1
1.695163057E1,4.090950012E0,1.270050049E0,9.811050415E0
1.697072904E1,4.347000122E0,1.198050022E0,1.041405010E1
1.698982772E1,4.522050381E0,1.155000091E0,1.077300072E1
1.700892625E1,4.703999996E0,1.162050009E0,1.035900021E1
1.702802471E1,4.914000034E0,1.047000051E0,9.583050728E0
1.704712340E1,5.428950310E0,6.690000296E-1,9.195000648E0
1.706622189E1,5.274000168E0,1.900500059E-1,9.841950417E0
1.708532042E1,5.214000225E0,-2.350500077E-1,1.078500080E1
1.710441889E1,5.347950459E0,-3.379500210E-1,1.066605091E1
1.712351759E1,5.736000061E0,-3.040500283E-1,1.007205009E1
1.714261608E1,6.046950340E0,-2.209500074E-1,9.853950500E0
1.716171463E1,6.361050129E0,-1.780500114E-1,9.943050385E0
1.718081308E1,6.801000118E0,1.095000096E-2,9.310050011E0
1.719991176E1,6.709950447E0,-7.200000435E-2,8.452950478E0
1.721901021E1,6.516000271E0,-1.969500035E-1,8.377050400E0
1.723810878E1,6.472950459E0,-4.099500179E-1,8.640000343E0
1.725720726E1,6.576000214E0,-4.960500300E-1,8.671050072E0
1.727630597E1,6.945000172E0,-4.459500313E-1,8.544000626E0
1.729540443E1,7.102950573E0,-3.550500274E-1,8.383950233E0
1.731450296E1,7.065000534E0,-2.970000207E-1,8.044050217E0
1.733360164E1,7.087950230E0,-2.130000144E-1,7.527000427E0
1.735270010E1,7.251000404E0,-1.990500093E-1,7.258950233E0
1.737179854E1,7.414050579E0,-2.470500171E-1,7.297050476E0
1.739089709E1,7.504950523E0,-1.560000032E-1,7.572000504E0
1.740999578E1,7.969950199E0,-2.160000056E-1,7.906950474E0
1.742909424E1,8.107950211E0,-3.379500210E-1,8.377050400E0
1.744819273E1,7.785000324E0,-3.480000198E-1,8.725950241E0
1.746729122E1,7.960050583E0,-3.450000286E-1,8.616000175E0
1.748638966E1,8.254050255E0,-3.360000253E-1,8.346000671E0
1.750548840E1,8.086950302E0,-4.150500298E-1,8.386050224E0
1.752458687E1,7.777950287E0,-5.580000281E-1,8.869950294E0
1.754368532E1,7.903050423E0,-7.399500608E-1,9.490050316E0
1.756278402E1,7.996050358E0,-9.270000458E-1,9.964050293E0
1.758188250E1,7.488000393E0,-1.054050088E0,1.002405071E1
1.760098098E1,7.311000347E0,-1.108950019E0,9.828000069E0
1.762007954E1,7.302000523E0,-1.039950013E0,9.954000473E0
1.763917827E1,7.147950172E0,-1.048950076E0,1.030200005E1
1.765827674E1,7.065000534E0,-1.135050058E0,1.028505039E1
1.767737527E1,7.419000149E0,-1.020000100E0,1.017195034E1
1.769647376E1,7.867050171E0,-9.870000482E-1,1.003305054E1
1.771557245E1,7.543050289E0,-1.183050036E0,9.873000145E0
1.773467103E1,6.655050278E0,-1.231050014E0,1.005300045E1
1.775376951E1,6.913950443E0,-1.219050050E0,1.000995064E1
1.777286799E1,7.054950237E0,-1.018050075E0,9.847050667E0
1.779196666E1,7.041000366E0,-9.319500327E-1,1.022505093E1
1.781106512E1,6.291000366E0,-8.550000191E-1,1.059105015E1
1.783016362E1,6.067950249E0,-9.100500345E-1,1.001700020E1
1.784926228E1,5.863050461E0,-7.069500089E-1,9.126000404E0
1.786836072E1,5.808000088E0,-4.650000334E-1,9.070950508E0
1.788745921E1,5.223000050E0,-3.930000067E-1,1.001700020E1
1.790655774E1,4.491000175E0,-3.880500197E-1,1.026795006E1
1.792565620E1,4.515000343E0,-1.560000032E-1,9.816000938E0
1.794475489E1,4.394999981E0,1.519500017E-1,9.282000542E0
1.796385343E1,3.327000141E0,2.599500120E-1,9.265050888E0
1.798295190E1,2.592000008E0,2.839500010E-1,9.625950813E0
1.800205037E1,2.295000076E0,4.200000167E-1,9.265050888E0
1.802114906E1,2.302050114E0,8.410500288E-1,8.463000298E0
1.804024750E1,2.094000101E0,1.155000091E0,8.926950455E0
1.805934607E1,1.447950125E0,1.336950064E0,1.018905067E1
1.807844479E1,7.909500599E-1,1.552950025E0,1.036395073E1
1.809754324E1,7.270500064E-1,1.818000078E0,8.896050453E0
1.811664168E1,1.909500062E-1,2.218050003E0,7.837950230E0
1.813574022E1,-1.720500141E-1,2.407050133E0,8.017050743E0
1.815483869E1,-7.519500256E-1,2.259000063E0,8.536950111E0
1.817393736E1,-1.273950100E0,2.212949991E0,8.761950493E0
1.819303587E1,-1.425000072E0,2.340000153E0,8.797950745E0
1.821213431E1,-1.540050030E0,2.557950020E0,8.535000801E0
1.823123275E1,-2.002050161E0,2.649000168E0,8.179950714E0
1.825033144E1,-2.401050091E0,2.632050037E0,7.893000603E0
1.826942994E1,-2.718000174E0,2.697000027E0,7.954950333E0
1.828852845E1,-2.988000154E0,2.841000080E0,8.230950356E0
1.830762711E1,-3.187050104E0,2.877000093E0,8.604000092E0
1.832672560E1,-3.619950056E0,2.908050060E0,8.329050064E0
1.834582404E1,-4.039050102E0,2.914950132E0,7.978950500E0
1.836492258E1,-4.101000309E0,3.169050217E0,7.531050205E0
1.838402124E1,-4.201950073E0,3.391050100E0,7.630050182E0
1.840311975E1,-4.434000015E0,3.475050211E0,7.768050194E0
1.842221830E1,-4.654950142E0,3.568050146E0,7.894950390E0
1.844131678E1,-4.912950039E0,3.813000202E0,7.687050343E0
1.846041522E1,-5.133000374E0,4.081050396E0,7.098000526E0
1.847951394E1,-5.077950478E0,4.408950329E0,6.229050159E0
1.849861242E1,-4.803000450E0,4.854000092E0,5.460000038E0
1.851771096E1,-4.707000256E0,5.002950191E0,5.119950294E0
1.853680968E1,-5.200050354E0,4.813950062E0,4.972050190E0
1.855590813E1,-5.619000435E0,4.699050426E0,5.017050266E0
1.857500665E1,-5.823000431E0,4.756050110E0,4.801950455E0
1.859410511E1,-5.895000458E0,4.806000233E0,4.522050381E0
1.861320384E1,-5.638950348E0,4.900050163E0,4.306050301E0
1.863230229E1,-5.662950039E0,5.065050125E0,3.826950073E0
1.865140075E1,-5.755950451E0,5.251950264E0,3.471000195E0
1.867049927E1,-5.875950336E0,5.173050404E0,3.420000076E0
1.868959780E1,-6.196050167E0,5.107950211E0,3.283950090E0
1.870869645E1,-6.268050194E0,5.158050060E0,3.400950193E0
1.872779496E1,-6.340050220E0,5.436000347E0,3.090000153E0
1.874689343E1,-6.547950268E0,5.625000477E0,2.829000235E0
1.876599190E1,-6.655950546E0,5.764050484E0,2.893950224E0
1.878509062E1,-6.757050514E0,5.790000439E0,2.950950146E0
1.880418916E1,-7.060950279E0,5.673000336E0,3.079950094E0
1.882328761E1,-7.321950436E0,5.452950478E0,3.040050030E0
1.884238606E1,-7.582950592E0,5.332950115E0,2.733000040E0
1.886148476E1,-7.566000462E0,5.304000378E0,2.131950140E0
1.888058324E1,-7.207050323E0,5.460000038E0,1.158000112E0
1.889968176E1,-6.376050472E0,5.814000130E0,-1.560000032E-1
1.891878041E1,-5.713050365E0,6.114000320E0,-1.243050098E0
1.893787889E1,-5.572050095E0,6.304950237E0,-1.582950115E0
1.895697746E1,-5.430000305E0,6.283950329E0,-1.161000013E0
1.897607592E1,-5.458950043E0,6.303000450E0,-5.670000315E-1
1.899517436E1,-5.703000069E0,6.298050404E0,-8.400000334E-1
1.901427301E1,-5.694000244E0,6.255000114E0,-1.068000078E0
1.903337160E1,-5.658000469E0,6.115950108E0,-4.600500166E-1
1.905247007E1,-5.755950451E0,6.030000210E0,1.740000099E-1
1.907156878E1,-5.782050133E0,5.968050480E0,4.560000300E-1
1.909066722E1,-5.785050392E0,5.956050396E0,5.640000105E-1
1.910976568E1,-5.773050308E0,5.914950371E0,3.319500089E-1
1.912886426E1,-5.593050480E0,6.067950249E0,-8.400000632E-2
1.914796270E1,-5.196000099E0,6.298050404E0,-6.130500436E-1
1.916706137E1,-5.008950233E0,6.292950153E0,-8.040000200E-1
1.918615989E1,-4.888950348E0,5.956050396E0,-4.500000179E-1
1.920525836E1,-5.101950169E0,5.680050373E0,1.500000060E-1
1.922435683E1,-5.160000324E0,5.710950375E0,-1.339500099E-1
1.924345553E1,-5.035050392E0,5.572950363E0,4.060500264E-1
1.926255394E1,-4.729050159E0,4.942950249E0,2.400000095E0
1.928165247E1,-4.834050179E0,4.567049980E0,4.315950394E0
1.930075112E1,-4.959000111E0,4.627050400E0,4.231950283E0
1.931984959E1,-4.987050056E0,4.588050365E0,4.444950104E0
1.933894805E1,-4.855950356E0,4.336950302E0,5.908050060E0
1.935804655E1,-5.095050335E0,3.973050117E0,7.701000214E0
1.937714506E1,-4.894050121E0,4.081050396E0,7.084050179E0
1.939624376E1,-4.516050339E0,4.354050159E0,4.843050003E0
1.941534230E1,-3.697050095E0,4.392000198E0,5.098950386E0
1.943444072E1,-3.895950079E0,3.742950201E0,8.014950752E0
1.945353940E1,-4.645050049E0,3.145050049E0,9.933000565E0
1.947263787E1,-4.565999985E0,3.324000120E0,8.536950111E0
1.949173634E1,-3.892950296E0,3.694950104E0,6.724950314E0
1.951083490E1,-3.189000130E0,3.765000105E0,7.381050587E0
1.952993364E1,-2.631000042E0,3.741000175E0,9.061050415E0
1.954903211E1,-2.548050165E0,3.556950092E0,9.804000854E0
1.956813058E1,-2.257950068E0,3.556950092E0,9.555000305E0
1.958722914E1,-1.707000136E0,3.798000097E0,8.259000778E0
1.960632757E1,-1.033950090E0,3.697950125E0,8.440950394E0
1.962542626E1,-9.430500269E-1,3.382050276E0,1.086405087E1
1.964452481E1,-1.461000085E0,2.890950203E0,1.207605076E1
1.966362331E1,-1.711950064E0,2.719050169E0,1.063695049E1
1.968272203E1,-1.228050113E0,2.661000013E0,7.764000416E0
1.970182051E1,-4.309500158E-1,2.386050224E0,7.759050369E0
1.972091898E1,-1.459500045E-1,2.163000107E0,1.046700096E1
1.974001756E1,1.605000161E-2,1.794000030E0,1.179795074E1
1.975911599E1,-2.680500150E-1,1.633950114E0,1.012200069E1
1.977821468E1,9.495000541E-2,1.681950092E0,8.668950081E0
1.979731320E1,9.090000391E-1,1.741950035E0,9.346050262E0
1.981641167E1,1.275000095E0,1.471050024E0,1.060305023E1
1.983551038E1,1.312950015E0,1.126049995E0,1.114005089E1
1.985460884E1,1.428000093E0,1.021050096E0,1.098195076E1
1.987370730E1,1.488000035E0,9.250500202E-1,1.039995003E1
1.989280580E1,1.540950060E0,8.820000291E-1,1.041900063E1
1.991190450E1,1.795050144E0,9.559500217E-1,1.027305031E1
1.993100297E1,2.617950201E0,1.123950005E0,9.631050110E0
1.995010142E1,3.412950277E0,1.083000064E0,9.313050270E0
1.996919995E1,3.580950260E0,9.300000668E-1,1.023495007E1
1.998829840E1,3.460950136E0,7.840500474E-1,1.078500080E1
2.000739708E1,3.565950155E0,7.579500079E-1,1.030605030E1
2.002649560E1,3.901950121E0,6.910500526E-1,9.331950188E0
2.004559405E1,4.427999973E0,6.790500283E-1,8.568000793E0
2.006469272E1,5.044050217E0,6.120000482E-1,8.560950279E0
2.008379121E1,5.463000298E0,5.449500084E-1,9.282000542E0
2.010288964E1,5.749950409E0,3.790500164E-1,9.697950363E0
2.012198818E1,5.716950417E0,3.100500107E-1,9.444000244E0
2.014108684E1,5.773950100E0,1.780500114E-1,9.070950508E0
2.016018530E1,6.126000404E0,8.505000174E-2,9.448950768E0
2.017928384E1,6.070950508E0,1.500000060E-2,9.949950218E0
2.019838226E1,6.045000076E0,-1.200000010E-2,9.744000435E0
2.021748077E1,6.231000423E0,-2.110500038E-1,9.484950066E0
2.023657946E1,6.163950443E0,-4.770000279E-1,9.294000626E0
2.025567802E1,6.223950386E0,-6.210000515E-1,8.844000816E0
2.027477647E1,6.115950108E0,-8.140500188E-1,8.425050735E0
2.029387517E1,5.958000183E0,-9.889500737E-1,8.002950668E0
2.031297366E1,6.078000069E0,-1.020000100E0,8.032050133E0
2.033207221E1,6.442050457E0,-1.092000008E0,8.447999954E0
2.035117069E1,6.865950108E0,-1.224000096E0,9.054000854E0
2.037026938E1,6.823050499E0,-1.228950024E0,9.499950409E0
2.038936782E1,6.733950138E0,-1.333950043E0,9.327000618E0
2.040846636E1,6.418050289E0,-1.357950091E0,8.832000732E0
2.042756482E1,6.504000187E0,-1.365000010E0,8.356950760E0
2.044666348E1,6.865950108E0,-1.237950087E0,8.092050552E0
2.046576196E1,7.359000206E0,-8.740500212E-1,8.247000694E0
2.048486048E1,7.597950459E0,-5.509500504E-1,8.592000008E0
2.050395919E1,7.609950542E0,-4.720500112E-1,8.809950829E0
2.052305765E1,7.420950413E0,-4.699500203E-1,9.088050842E0
2.054215613E1,7.182000160E0,-5.299500227E-1,9.364950180E0
2.056125468E1,7.167000294E0,-5.680500269E-1,9.511950493E0
2.058035315E1,7.297050476E0,-5.410500169E-1,9.571050644E0
2.059945181E1,7.285050392E0,-5.770500302E-1,9.682050705E0
2.061855029E1,7.315950394E0,-6.559500098E-1,9.703050613E0
2.063764879E1,7.054950237E0,-8.140500188E-1,9.576000214E0
2.065674727E1,6.439950466E0,-1.003950000E0,9.145050049E0
2.067584599E1,6.103950500E0,-1.042050004E0,8.772000313E0
2.069494443E1,6.334050179E0,-8.910000324E-1,8.914950371E0
2.071404296E1,6.700950146E0,-8.790000677E-1,9.631050110E0
2.073314165E1,6.303000450E0,-9.250500202E-1,9.765000343E0
2.075224009E1,6.241050243E0,-9.820500612E-1,9.463950157E0
2.077133854E1,6.387000084E0,-8.839500546E-1,8.977950096E0
2.079043709E1,6.375000477E0,-8.650500178E-1,8.772000313E0
2.080953557E1,6.061050415E0,-8.410500288E-1,9.070950508E0
2.082863429E1,5.961000443E0,-7.950000167E-1,9.852000237E0
2.084773282E1,5.968050480E0,-8.190000653E-1,9.934950829E0
2.086683134E1,5.544000149E0,-7.549500465E-1,9.403950691E0
2.088592981E1,4.930950165E0,-6.469500065E-1,9.045000076E0
2.090502848E1,4.759050369E0,-5.749500394E-1,9.148050308E0
2.092412694E1,4.756050110E0,-4.789500237E-1,9.283950806E0
2.094322548E1,4.584000111E0,-3.120000064E-1,9.343950272E0
2.096232416E1,4.426050186E0,-1.900500059E-1,9.571050644E0
2.098142265E1,3.994950294E0,-1.339500099E-1,9.823050499E0
2.100052111E1,3.685950279E0,-1.009500027E-1,9.765000343E0
2.101961961E1,3.193050146E0,7.800000161E-2,9.729000092E0
2.103871809E1,3.076050043E0,2.329500169E-1,9.610050201E0
2.105781678E1,2.977050066E0,4.030500054E-1,9.676950455E0
2.107691534E1,2.649000168E0,4.920000136E-1,9.961950302E0
2.109601376E1,2.343000174E0,5.400000215E-1,9.921000481E0
2.111511222E1,1.921950102E0,5.879999995E-1,1.004505062E1
2.113421090E1,1.728000045E0,7.980000377E-1,1.007205009E1
2.115330939E1,1.440000057E0,9.949500561E-1,9.874950409E0
2.117240791E1,1.048050046E0,1.150050044E0,9.829950333E0
2.119150659E1,7.699500322E-1,1.284000039E0,9.904050827E0
2.121060502E1,4.609500170E-1,1.344000101E0,9.825000763E0
2.122970349E1,1.830000132E-1,1.408950090E0,1.004295063E1
2.124880205E1,-1.680000126E-1,1.488000035E0,1.022700024E1
2.126790047E1,-4.810500145E-1,1.642950058E0,9.835050583E0
2.128699916E1,-4.860000312E-1,1.897050142E0,9.397050858E0
2.130609767E1,-4.690500200E-1,2.042999983E0,9.246000290E0
2.132519618E1,-9.000000358E-1,2.002950191E0,9.636000633E0
2.134429459E1,-1.687950134E0,1.894950032E0,1.023900032E1
2.136339330E1,-2.311050177E0,1.915950060E0,1.026795006E1
2.138249174E1,-2.445000172E0,2.131950140E0,9.550050735E0
2.140159026E1,-2.361000061E0,2.431050062E0,8.863050461E0
2.142068898E1,-2.344050169E0,2.893050194E0,8.617950439E0
2.143978746E1,-2.329950094E0,3.075000048E0,8.664000511E0
2.145888594E1,-2.440050125E0,3.196950197E0,8.203949928E0
2.147798449E1,-2.835000038E0,3.360000134E0,7.725000381E0
2.149708320E1,-3.010050058E0,3.469950199E0,7.656000137E0
2.151618165E1,-3.228000164E0,3.544950247E0,7.419000149E0
2.153528021E1,-3.429000139E0,3.649950266E0,7.134000301E0
2.155437866E1,-3.663000107E0,3.727050066E0,6.945000172E0
2.157347736E1,-3.823950291E0,3.810000181E0,7.132050514E0
2.159257588E1,-4.269000053E0,3.861000299E0,7.452000141E0
2.161167436E1,-4.743000031E0,3.724050283E0,7.539000511E0
2.163077286E1,-5.028000355E0,3.802950144E0,7.105050564E0
2.164987152E1,-4.900950432E0,4.081050396E0,6.331950188E0
2.166896998E1,-4.912950039E0,4.291950226E0,6.171000481E0
2.168806841E1,-4.971000195E0,4.270050049E0,6.138000488E0
2.170716719E1,-5.442000389E0,4.146000385E0,5.944050312E0
2.172626567E1,-5.892000198E0,4.047000408E0,5.662050247E0
2.174536421E1,-5.722050190E0,4.291950226E0,5.214000225E0
2.176446266E1,-5.385000229E0,4.741950035E0,4.438050270E0
2.178356135E1,-4.948950291E0,5.398050308E0,3.997050285E0
2.180265985E1,-4.681050301E0,5.872050285E0,4.258049965E0
2.182175840E1,-5.074050426E0,5.830950260E0,4.891050339E0
2.184085686E1,-5.695950508E0,5.568000317E0,5.299950123E0
2.185995533E1,-6.165000439E0,5.364000320E0,5.194950104E0
2.187905406E1,-6.462000370E0,5.244000435E0,5.062950134E0
2.189815260E1,-6.489000320E0,5.283000469E0,4.717950344E0
2.191725110E1,-6.334950447E0,5.539050102E0,4.243950367E0
2.193634978E1,-6.268050194E0,5.668050289E0,4.219950199E0
2.195544824E1,-6.184050083E0,5.862000465E0,3.937950134E0
2.197454678E1,-5.821050167E0,6.196950436E0,3.379950047E0
2.199364523E1,-5.631000042E0,6.496950150E0,2.620950222E0
2.201274394E1,-5.578950405E0,6.604050159E0,2.293050051E0
2.203184240E1,-5.689050198E0,6.597000122E0,2.101050138E0
2.205094092E1,-5.998050213E0,6.568950176E0,2.041050196E0
2.207003962E1,-6.412050247E0,6.406050205E0,2.259000063E0
2.208913809E1,-6.703950405E0,6.196950436E0,2.677950144E0
2.210823654E1,-6.939000130E0,6.051000118E0,3.118950129E0
2.212733507E1,-6.984000206E0,6.025050163E0,2.929950237E0
2.214643373E1,-6.682050228E0,6.111000061E0,2.106000185E0
2.216553219E1,-6.172050476E0,6.264000416E0,9.540000558E-1
2.218463074E1,-5.718000412E0,6.520950317E0,7.605000585E-2
2.220372922E1,-5.445000172E0,6.633000374E0,-6.370500326E-1
2.222282769E1,-5.470950127E0,6.679050446E0,-8.980500698E-1
2.224192645E1,-5.581050396E0,6.706950188E0,-1.018050075E0
2.226102489E1,-5.674050331E0,6.772050381E0,-9.169500470E-1
2.228012337E1,-5.715000153E0,6.796050549E0,-3.090000153E-1
2.229922207E1,-5.686050415E0,6.552000523E0,4.009500146E-1
2.231832062E1,-5.775000095E0,6.336000443E0,5.550000072E-1
2.233741908E1,-5.914050102E0,6.274050236E0,1.590000093E-1
2.235651756E1,-5.871000290E0,6.223950386E0,-3.299999982E-2
2.237561626E1,-5.815950394E0,6.267000198E0,2.505000122E-2
2.239471471E1,-5.713050365E0,6.276000500E0,-1.459500045E-1
2.241381323E1,-5.593050480E0,6.268950462E0,-2.659500241E-1
2.243291189E1,-5.244000435E0,6.490050316E0,-3.259500265E-1
2.245201038E1,-4.714050293E0,6.670950413E0,-5.890500546E-1
2.247110882E1,-4.492050171E0,6.739050388E0,-1.039050102E0
2.249020735E1,-4.699950218E0,6.528000355E0,-7.710000277E-1
2.250930604E1,-4.995000362E0,6.106050491E0,6.769500375E-1
2.252840450E1,-5.145000458E0,5.845050335E0,2.032050133E0
2.254750304E1,-4.927050114E0,6.115950108E0,2.009999990E0
2.256660149E1,-4.807950020E0,6.154050350E0,2.310000181E0
2.258570016E1,-4.963050365E0,5.704050064E0,4.194000244E0
2.260479870E1,-5.466000080E0,5.173050404E0,6.109050274E0
2.262389716E1,-5.706000328E0,5.182050228E0,5.911050320E0
2.264299562E1,-5.554950237E0,5.235000134E0,5.199000359E0
2.266209433E1,-5.437050343E0,5.163000107E0,5.685000420E0
2.268119281E1,-5.392050266E0,5.007000446E0,6.708000183E0
2.270029131E1,-5.287050247E0,4.837050438E0,6.589950085E0
2.271938978E1,-4.875000000E0,4.957050323E0,5.745000362E0
2.273848852E1,-4.528050423E0,4.914000034E0,5.560950279E0
2.275758707E1,-4.606950283E0,4.560000420E0,5.965950489E0
2.277668551E1,-4.657050133E0,4.210050106E0,6.499950409E0
2.279578420E1,-4.270950317E0,4.117050171E0,6.439950466E0
2.281488266E1,-3.433050156E0,4.368000031E0,6.318000317E0
2.283398120E1,-3.072000027E0,4.138050079E0,7.539000511E0
2.285307991E1,-3.417000055E0,3.880050182E0,8.797950745E0
2.287217836E1,-3.538950205E0,3.934950113E0,8.119950294E0
2.289127683E1,-2.947050095E0,4.192950249E0,6.850950241E0
2.291037539E1,-1.966050148E0,4.248000145E0,7.713000298E0
2.292947385E1,-1.858050108E0,3.976050138E0,9.331950188E0
2.294857251E1,-1.930050135E0,3.706950188E0,9.331950188E0
2.296767103E1,-1.615950108E0,3.790950298E0,8.227950096E0
2.298676948E1,-1.350000024E0,3.667050123E0,9.121050835E0
2.300586796E1,-1.510950089E0,3.291000128E0,1.086000061E1
2.302496666E1,-1.738050103E0,2.974950075E0,1.130205059E1
2.304406521E1,-1.429050088E0,3.121050119E0,1.016805077E1
2.306316364E1,-8.790000677E-1,3.334050179E0,9.816000938E0
2.308226232E1,-8.449500203E-1,3.223950148E0,1.076595020E1
2.310136080E1,-1.089000106E0,2.910000086E0,1.116105080E1
2.312045925E1,-9.430500269E-1,2.788050175E0,1.019595051E1
2.313955780E1,8.805000782E-2,3.094050169E0,8.743050575E0
2.315865646E1,7.699500322E-1,3.043950081E0,8.836050034E0
2.317775494E1,6.619500518E-1,2.635050058E0,1.013595009E1
2.319685346E1,4.800000191E-1,2.254050016E0,1.077795029E1
2.321595193E1,7.990500331E-1,2.091000080E0,9.886950493E0
2.323505059E1,1.570050120E0,2.142000198E0,8.803050041E0
2.325414905E1,1.873950124E0,1.950000048E0,9.685950279E0
2.327324758E1,1.699050069E0,1.588050127E0,1.106100082E1
2.329234607E1,1.432950020E0,1.327050090E0,1.111995029E1
2.331144476E1,1.639050126E0,1.447050095E0,9.990000725E0
2.333054331E1,2.293050051E0,1.744050026E0,8.764950752E0
2.334964176E1,2.520000219E0,1.665000081E0,8.650050163E0
2.336874020E1,2.578050137E0,1.489950061E0,9.418050766E0
2.338783891E1,3.052050114E0,1.509000063E0,9.847050667E0
2.340693740E1,3.303000212E0,1.426050067E0,1.004295063E1
2.342603594E1,3.259950161E0,1.296000004E0,1.081605053E1
2.344513462E1,3.207000256E0,1.131000042E0,1.092900085E1
2.346423312E1,3.370050192E0,1.155000091E0,1.018005085E1
2.348333167E1,3.370050192E0,1.047000051E0,9.745950699E0
2.350243012E1,3.363000154E0,9.079500437E-1,9.828000069E0
2.352152883E1,3.777000189E0,8.800500631E-1,9.640950203E0
2.354062730E1,4.279950142E0,8.940000534E-1,9.310050011E0
2.355972586E1,4.491000175E0,7.740000486E-1,9.090000153E0
2.357882432E1,4.645950317E0,5.560500026E-1,8.965950012E0
2.359792278E1,4.906949997E0,4.320000112E-1,8.863050461E0
2.361702148E1,5.245050430E0,3.529500067E-1,8.676000595E0
2.363611998E1,5.506050110E0,2.880000174E-1,8.419950485E0
2.365521842E1,5.941950321E0,2.620500028E-1,8.520000458E0
2.367431712E1,5.950950146E0,3.049500287E-1,8.620950699E0
2.369341556E1,6.045000076E0,3.030000031E-1,8.652000427E0
2.371251409E1,6.186000347E0,5.590500236E-1,8.554050446E0
2.373161258E1,6.555000305E0,5.160000324E-1,8.595000267E0
2.375071125E1,6.388950348E0,2.280000150E-1,8.359950066E0
2.376980970E1,6.583050251E0,3.100500107E-1,8.368950844E0
2.378890822E1,6.649950504E0,2.380500138E-1,8.701950073E0
2.380800665E1,6.379950523E0,2.500500083E-1,8.740950584E0
2.382710535E1,6.403950214E0,1.590000093E-1,8.314050674E0
2.384620384E1,6.475950241E0,1.830000132E-1,7.873950481E0
2.386530240E1,6.634050369E0,1.639500111E-1,7.503000259E0
2.388440086E1,6.909000397E0,8.505000174E-2,7.456950188E0
2.390349952E1,6.946950436E0,-4.095000029E-2,8.131950378E0
2.392259798E1,6.664950371E0,-4.240500331E-1,9.073050499E0
2.394169650E1,6.460950375E0,-7.690500617E-1,9.388950348E0
